#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,chunkId,meshingUs,vertexCount
2,1840699971,5547,1028
2,1227135779,7667,856
2,1840697614,6239,1036
2,2639,7690,256
2,1840697899,7228,676
2,1840699395,7421,1060
2,1840699431,7618,372
2,2370,7466,2280
2,613570594,7342,356
2,1840700270,7950,124
2,1227135562,7346,124
2,613565287,8280,420
2,4354,7416,136
2,1840697647,5314,472
2,2603,4910,808
2,2670,7962,732
2,2630,4314,668
2,1227133528,26762,2412
2,1840699751,29934,32
2,3,27225,12
2,1227133798,29987,72
2,613566774,2115,196
2,1840699403,5806,600
2,1840699459,5030,1148
2,1840697894,3532,484
2,1840700006,5937,576
2,106,4029,1416
2,613565038,7301,528
2,1840699915,5922,1860
2,613566822,7185,1860
3,613566767,7169,532
3,1840698158,5463,1252
3,1840699726,6879,812
3,613565006,7825,40
3,1840698151,4538,444
3,1840699490,5757,932
3,613567238,8091,236
3,613564482,7057,1372
3,16970,6215,544
3,587,7982,40
3,1227133525,4574,1144
3,613566531,7605,80
3,6434,8655,452
3,1840699659,8274,76
3,1840700259,7488,652
3,867,7074,912
3,613564431,10070,488
3,1227133442,7047,1240
3,613566772,7223,1428
3,802,3376,592
3,771,4210,616
3,613566798,8039,204
3,1840697895,4136,1632
3,1840699918,5944,1828
3,2819,3836,824
3,1840697387,6086,476
3,847,7458,28
3,1840699406,6061,648
3,290,7479,64
3,1840697959,7203,568
3,1840697447,5075,1220
3,613565254,7470,24
3,2894,7046,564
3,4134,7199,52
3,1840700162,4771,1292
3,1840697954,7711,680
3,2415,7526,824
3,329,7953,16
3,613564711,7895,720
3,2411,7005,2124
3,613570562,7439,1100
3,2571,4364,688
3,2915,7189,872
3,1840700227,6047,796
3,613567055,6950,1004
3,1840698223,6332,964
3,1840698182,6254,1800
3,2083,7883,892
3,2830,4451,2104
3,16899,6854,1032
3,613566740,14517,2504
3,613566534,29987,588
3,613566543,28471,56
4,1227135850,24793,724
4,1840697702,16712,612
4,1840698118,4009,884
4,2123,4653,1132
4,1840699714,7474,2136
4,1840699407,6804,636
4,613568550,6625,676
4,78,5024,1396
4,613566567,7764,100
4,613565039,7154,1304
4,1227149898,5867,740
4,613565258,6052,992
4,1840697615,5593,732
4,24,3159,1636
4,1840697926,7121,120
4,1840699439,7427,1700
4,1840697423,5888,1508
4,1840700234,7574,1092
4,1840699970,5196,744
4,613566826,7367,532
4,267,5801,388
4,102,5329,960
4,550,3951,1264
4,613565291,6777,1424
4,1227133802,7351,24
4,1227135854,6936,1776
4,1840700010,6951,1240
4,1840697643,5373,652
4,1227133795,7981,32
4,48,4624,2428
4,2319,8100,60
4,2887,7554,628
4,1840697635,6398,664
4,1840699394,7340,456
4,613566575,7733,100
4,613567307,7668,336
4,16451,7776,408
4,1227135343,7931,252
4,42,7131,1432
4,613566538,7755,56
4,847,7554,28
4,1840700015,16025,64
4,2599,18201,980
4,111,26459,760
5,1840697670,15109,768
5,514,31596,1800
5,258,12261,12
5,4294967247,4454,8
5,1227135554,7594,104
5,1840700249,4899,1496
5,2626,4792,408
5,613570566,7455,456
5,1227133742,9804,212
5,2351,9295,136
5,1227133561,6453,2544
5,1840697418,7171,888
5,613564426,8017,1164
5,1227149899,8181,1560
5,16450,7674,220
5,2082,7476,40
5,2895,7207,464
5,613567311,7698,272
5,2091,6585,2564
5,623,8831,52
5,613566566,9345,20
5,1840697603,8549,524
5,1840699758,7371,1228
5,1840697922,6912,112
5,2638,7470,1292
5,613565259,7517,1472
5,1840699942,4598,644
5,1840700284,4194,3276
5,1840700252,2556,1028
5,1840699982,6489,1372
5,878,8003,500
5,298,6906,1120
5,1227133479,8495,296
5,613565039,7783,1304
5,613566737,4071,2136
5,1840699906,4951,760
5,2659,20640,628
5,25,2698,288
5,363,24845,1736
5,1840697923,27627,32
5,7,27520,208
6,806,4627,1332
6,866,6540,1176
6,774,3290,556
6,1840697419,8252,1048
6,613565251,7532,1140
6,1840700170,4552,588
6,613564426,6481,1164
6,1840698178,6497,952
6,2918,6794,848
6,270,6054,400
6,1840697378,7652,588
6,1840699951,5968,1728
6,613565007,7596,328
6,2891,7335,556
6,1840700166,4865,1128
6,1840699938,4105,1412
6,1840700281,5155,2008
6,613566574,8049,140
6,846,7822,368
6,1227133552,3914,1140
6,2159,4666,556
6,2155,4751,800
6,775,4360,944
6,1840697667,4782,1376
6,2607,5512,1384
6,846,7875,368
6,1840700003,6151,784
6,2126,4878,1124
6,815,4410,780
6,1840700285,6468,2696
6,1840697891,5497,3056
6,811,4601,588
6,52,3289,1236
6,66,6010,1532
6,20,5972,1900
6,2854,7341,1344
6,613567271,8136,68
6,1840700174,4099,756
6,16962,23121,1892
7,1840699434,28138,1124
7,613566736,5079,1268
7,1840697351,28534,304
7,1227133451,29868,624
7,1840697711,5563,1072
7,326,5264,672
7,1840697870,8323,396
7,1840700226,6168,884
7,1227149891,6756,968
7,613565262,6215,1416
7,2055,7523,1080
7,613565286,7682,48
7,613566773,5577,2232
7,263,7135,364
7,613566535,7438,588
7,1227133528,5253,2248
7,35,7032,1112
7,613564707,8060,64
7,1840700198,5347,1224
7,2919,6808,1008
7,53,2212,152
7,1227149899,6907,1560
7,1840699978,5619,672
7,613564431,7288,488
7,1227133443,6001,1136
7,2095,6699,2304
7,586,7269,244
7,2855,6100,780
7,1840697410,7056,948
7,1227133564,4011,1944
7,16,26067,2636
7,2882,25301,804
7,2114,26553,708
7,291,24781,516
8,1227133565,4707,1724
8,1840700221,2042,152
8,354,5472,1156
8,613566826,7783,532
8,1227135782,8229,524
8,2127,4325,604
8,1227149835,7189,604
8,11,7289,1160
8,613568546,7155,1456
8,16898,6599,892
8,613565295,7091,1016
8,554,7596,1964
8,2819,3849,824
8,2631,6112,1432
8,2823,4639,1032
8,1840697927,7661,28
8,613567043,8072,564
8,1840697923,7884,32
8,2927,7380,1012
8,16459,6797,580
8,106,3762,1416
8,778,5097,812
8,1227133521,4242,2668
8,2666,6985,1020
8,38,7511,12
8,610,7368,452
8,613567234,7436,96
8,814,5016,652
8,1227132962,10364,1392
8,2347,28295,76
9,613564423,21460,552
9,1840698179,29608,464
9,613566562,26709,256
9,1840697666,5908,1064
9,1227132967,7599,2248
9,613565294,7284,652
9,1227132974,7946,172
9,1227133469,3175,688
9,2663,6219,1712
9,613566467,7464,328
9,1227133806,7569,164
9,613564458,8041,32
9,1840697866,8184,120
9,2151,4967,1760
9,1227133785,4113,1528
9,613566524,3304,440
9,4130,7712,136
9,1227133469,3141,688
9,2403,7489,1308
9,1840697903,5631,1244
9,2371,8474,1200
9,326,5507,672
9,1840700011,11243,52
9,1227135563,7453,136
9,613566818,7384,136
9,613568770,6852,1272
9,1840698191,7726,40
9,2639,7702,256
9,46,6066,772
9,1840697646,6473,916
9,613567087,25267,268
9,1840697415,24404,1412
9,1227133450,21232,2924
9,613567050,29043,852
10,16963,9705,792
10,2922,10760,312
10,613566831,11765,932
10,331,2754,792
10,1227135842,10825,36
10,1840699950,4578,1044
10,613566512,3811,888
10,1840697442,6774,912
10,1840699494,6622,2044
10,2574,6849,856
10,21,2868,1456
10,1227135563,6935,136
10,1840700234,7002,1012
10,1840699502,4639,1624
10,16907,6717,868
10,1227133507,7188,60
10,1840700262,6855,896
10,613567234,7187,96
10,1840700203,5793,2496
10,591,8108,216
10,613566749,5831,1772
10,2926,6126,692
10,98,5734,1000
10,2570,4927,496
10,1840700167,4091,732
10,277,2705,788
10,613565031,7856,580
10,2375,7100,1368
10,333,7964,16
10,1227133454,7606,108
10,613566777,6426,1844
10,11,6678,1160
10,1840699907,4942,952
10,1227133533,6217,812
10,1840700280,2962,1212
10,613566479,9137,24
10,1840699939,4548,668
10,783,4942,660
10,294,7938,520
10,2154,4100,1056
10,1840700258,7824,732
10,1227133007,14525,352
10,2118,16346,724
10,2379,14437,1580
10,807,14860,1200
10,1840698119,21309,440
10,304,26564,1580
10,1840699911,27207,1940
11,613566524,2980,404
11,2063,26479,1140
11,613566840,2595,1300
11,1227133777,3341,396
11,1840700025,3897,1372
11,613566777,4772,1844
11,613566800,5378,1128
11,1227135234,8001,128
11,1840698222,5669,1384
11,613566827,7707,416
11,4358,7461,156
11,1840700175,4594,1292
11,613566516,4411,1924
11,1840699978,5473,672
11,613566804,7160,1700
11,613567047,7020,80
11,613566833,2416,488
11,1840700231,6295,1432
11,1227133557,5938,688
11,613566800,4170,1128
11,1840699426,7458,472
11,39,7089,780
11,613566794,6966,64
11,6182,7297,88
11,1840697898,6927,3512
11,2158,4226,848
11,1840697347,6568,648
11,1227135567,6811,32
11,1227133191,7259,524
11,834,7442,1692
11,46,8586,772
11,2122,4308,756
11,2054,7405,164
11,1840699499,4729,628
11,322,5665,1668
11,1227133553,5285,932
11,614,7616,1400
11,1227132970,7118,284
11,1840697607,7749,836
11,1227133006,8035,56
11,1840699458,7990,1180
11,1840697902,15599,1476
11,1840700007,25570,812
11,1227135851,22798,48
12,1840697611,11329,1180
12,2890,27955,800
12,1840697710,5338,1176
12,2886,5782,436
12,1840699979,6053,1228
12,1840697698,4545,676
12,2890,6810,800
12,2563,5878,1324
12,1840697706,5967,1676
12,613565250,7876,36
12,1227133785,3965,1528
12,1227133556,3291,1036
12,304,3523,1580
12,1840699974,5752,772
12,613564718,7393,128
12,1227133735,7526,140
12,2150,5441,2452
12,1840697446,5548,1200
12,1840698219,6973,880
12,613568518,7779,1276
12,1227133465,2664,1144
12,613566836,2147,536
12,613568774,7840,732
12,1227133529,6628,1468
12,1840699722,5860,1444
12,1840699491,4864,708
12,613565035,7493,828
12,1227149387,7768,312
12,810,5118,996
12,2563,4944,1324
12,579,7582,24
12,613567311,7630,272
12,18,2147,236
12,779,5419,1880
12,613565290,7378,1988
12,362,4331,2280
12,1840699975,6507,1160
12,526,7254,836
12,613566832,3272,1908
12,1840698154,5706,948
12,1840699918,14186,1828
12,1227133738,13875,420
12,2054,15329,164
12,1840700287,5352,156
12,2059,15616,772
13,1840699946,17888,1564
13,1840700285,12085,2696
13,613564418,14692,676
13,1227135842,20628,36
13,613566484,3211,1368
13,111,3437,760
13,1227149834,7091,716
13,1227135855,8225,1224
13,613564486,8053,644
13,1227133789,4104,984
13,1840697955,7795,20
13,1840698155,4718,768
13,613565034,7405,136
13,613567047,8028,80
13,1840699467,4749,584
13,2411,7084,2124
13,583,7474,28
13,1227133532,5563,1468
13,1227133731,7485,164
13,2575,4772,704
13,1227132935,7205,1648
13,1227133531,2143,160
13,1840700263,7278,1524
13,1227133710,7550,408
13,806,4049,1332
13,2407,7415,128
13,2374,6918,456
13,1840699715,6562,2000
13,1227133465,2959,1144
13,327,5045,1312
13,1227133702,7432,148
13,1227133497,2739,884
13,1227133721,4045,592
13,2567,5795,1616
13,298,6519,1120
13,17,4464,3488
13,1840699910,4268,720
13,613566749,5142,1772
13,613566470,7860,84
13,613570598,18531,216
13,2566,24770,1208
13,1227133190,24474,1508
14,613564487,28037,332
14,613566805,3250,772
14,1227135847,12570,1336
14,1227133816,3759,1732
14,2562,5888,1444
14,866,6495,1176
14,1227149826,7680,728
14,1840697674,3917,828
14,2315,7897,344
14,613566517,3967,1200
14,1840700263,7560,1524
14,2627,5345,1144
14,110,3767,772
14,546,4178,1684
14,2667,7512,168
14,308,2414,732
14,1227133703,7631,136
14,1840697707,5282,1464
14,259,7461,1204
14,551,4543,616
14,335,2882,632
14,2923,7079,808
14,2147,4117,724
14,1227133475,7347,56
14,1227133529,7254,1468
14,1840697671,4930,1832
14,1227132942,7844,208
14,838,6789,720
14,615,8312,36
14,1840700266,8329,288
14,1227135843,7262,588
14,613565255,7303,1424
14,273,2352,444
14,1227133461,2679,1316
14,1227133003,7408,1440
14,308,2324,732
14,1840698218,6651,2228
14,2598,4510,812
14,1227133524,7298,596
14,613566521,22316,1328
14,1840700281,23981,2008
14,2831,19578,864
14,1227133780,13308,1284
15,613566485,3342,760
15,613566571,6953,92
15,1227133780,3546,1284
15,613566511,7740,12
15,613568806,7013,1272
15,613567083,8058,364
15,1227133506,8312,228
15,2383,6047,2084
15,1840699463,5638,712
15,1227135855,7638,1224
15,2891,7449,556
15,1840700248,2361,436
15,1227133699,7961,108
15,2854,6496,1344
15,613564706,8669,1044
15,613566563,8286,484
15,1840698183,7312,1356
15,613565251,7659,1140
15,782,4842,824
15,2914,6178,912
15,1840699997,2479,1364
15,613565006,7862,40
15,1227133520,2735,884
15,614,7316,1400
15,1840699755,5860,492
15,2378,5530,1960
15,1840700206,5268,1824
15,613566748,5407,1268
15,1227133809,3717,948
15,613566525,3781,776
15,291,7810,444
15,2146,4649,1380
15,613566841,2412,196
15,1227133446,7684,652
15,1840697703,5690,480
15,1840699466,5086,756
15,613570818,17539,620
15,1227133817,23304,636
15,613564427,24124,1540
16,2830,11489,2104
16,613567051,25923,1100
16,550,3950,1264
16,613566492,3551,932
16,1227133784,3920,908
16,1227133493,2441,608
16,1840699399,7034,1496
16,1227133487,8904,24
16,1840698115,4128,428
16,613566520,3587,976
16,1840699947,9168,772
16,835,7434,164
16,75,5587,1404
16,302,6285,572
16,330,4017,1056
16,1840700171,5443,1308
16,2051,7646,876
16,16906,5955,1320
16,16451,7382,408
16,15,6680,556
16,1840697346,7137,1176
16,276,4656,1484
16,1840697699,5210,760
16,2822,4910,1880
16,1840697647,5339,472
16,1840697858,7258,864
16,613566781,3428,2772
16,613566813,2354,520
16,70,5764,692
16,1840697606,7584,768
16,359,5789,2348
16,547,5185,2324
16,1840699996,3630,24
16,1840699462,18533,664
16,613566745,15963,1844
16,1840700024,6749,448
16,613568550,25510,676
16,1840697411,23054,1024
17,1227133788,3781,1172
17,613566830,16671,1632
17,1227133821,3013,700
17,1840700238,7681,1132
17,1840697386,6952,548
17,1840700199,6366,1320
17,1227133776,2754,544
17,1840700024,2232,448
17,1840700174,4354,756
17,1227133813,2798,520
17,613566481,2471,700
17,2351,7720,136
17,1840700253,4427,2456
17,613566588,2860,1044
17,2064,2716,1088
17,613566493,3108,868
17,1227133720,2305,104
17,1840697451,4381,1056
17,870,5882,1176
17,2662,6065,1324
17,613566808,3174,520
17,613564486,7535,644
17,24,3074,1636
17,331,2736,792
17,613566768,6645,924
17,613566741,5390,1900
17,1840697859,7815,496
17,1840700163,4182,620
17,1840697354,6662,788
17,1840699427,7105,1604
17,1227133753,3301,1140
17,367,4496,1300
17,613566801,3252,812
17,613566480,2102,188
17,6434,7867,452
17,1227133468,3047,1204
17,613566580,15952,1064
17,1840699470,19334,556
17,1227133493,8534,564
17,2370,25878,2280
18,1840697931,28504,84
18,1227133724,2075,132
18,613566776,12632,956
18,1227133460,3034,640
18,554,7286,1964
18,613565263,6277,792
18,1227133489,2895,1724
18,613566577,2420,720
18,1840697454,4718,904
18,613567266,7749,332
18,79,4535,1260
18,555,7664,1228
18,2926,6920,692
18,2859,5237,760
18,1227133713,2918,600
18,2598,3981,812
18,839,7960,444
18,1227133808,3650,920
18,2862,5248,568
18,619,7898,184
18,366,4811,1136
18,266,6296,1336
18,1227135577,2327,424
18,1227132966,6138,1572
18,1840698150,5183,972
18,1840699495,5452,1064
18,17,4327,3488
18,613566507,8441,8
18,613566588,2925,1044
18,47,5854,876
18,775,6168,944
18,2065,2235,476
18,20482,7581,72
18,2094,7475,636
18,1227135778,7574,292
18,1227135555,7714,176
18,2594,4563,516
18,16971,26616,760
18,613568802,25690,764
19,613566823,22750,1100
19,1840700258,27519,732
19,613567252,2821,1564
19,1840700194,5026,1096
19,613565291,6882,1424
19,2090,8404,1504
19,2347,8426,76
19,1227133492,3771,812
19,2850,6362,1848
19,1227133500,1974,348
19,1227135569,2581,1308
19,1840698150,4534,972
19,1840700207,7687,1984
19,363,3870,1736
19,871,6868,2212
19,1840700014,7630,1112
19,613566576,2351,352
19,1227135790,6924,1252
19,4130,7412,136
19,1840697958,6514,2636
19,2627,5913,1144
19,1840699983,7925,1800
19,613566769,5996,1148
19,1840699747,7469,536
19,6402,7442,124
19,1227133707,7348,8
19,613566799,20766,92
19,1840699919,25644,924
19,613566492,22214,856
20,1840697383,24851,948
20,1840697443,6168,1076
20,1227133464,2256,496
20,615,10260,36
20,1840700248,2209,436
20,2827,4950,856
20,613566549,2050,288
20,613564483,7561,828
20,1227133560,5336,2072
20,1227133717,2335,464
20,1227135576,2367,392
20,2410,7354,784
20,613566584,2224,312
20,305,2624,772
20,613566589,2883,1080
20,2382,6246,660
20,1227133813,2570,520
20,1840700025,3573,1332
20,1227133757,3195,524
20,1227135786,8046,784
20,1227133501,2808,824
20,74,5968,644
20,2858,5296,1184
20,1840700028,2095,132
20,613565262,5842,1416
20,613566513,3639,504
20,613566488,3145,1156
20,613567267,8259,88
20,2406,8485,68
20,2374,7729,456
20,613567280,2290,540
20,1227133556,3437,1036
20,613567284,6100,1228
20,1840698147,21193,1104
20,334,20640,1264
20,611,23857,40
21,2595,4782,768
21,1840698214,4515,820
21,1227133021,2463,868
21,613570822,23905,460
21,613567280,3620,540
21,1227133753,3395,1076
21,2826,3683,584
21,613566544,3235,1240
21,1227133717,2421,464
21,618,7741,280
21,613567248,3068,1552
21,1227135581,3559,1228
21,613566812,2451,724
21,1227133712,3632,1524
21,613567285,3273,1680
21,16,6613,2636
21,67,5104,1032
21,1840699943,4500,604
21,2863,5884,1260
21,558,6268,1728
21,1227133711,7750,8
21,2671,7483,68
21,10,8419,568
21,103,4235,1156
21,1840699435,7148,1516
21,1227132934,7404,1040
21,2068,3062,1676
21,1227133820,2651,496
21,613566780,4689,2056
21,1227133501,2891,824
21,613566489,3791,1376
21,1840698122,4302,432
21,613566830,7009,1632
21,613564711,27252,576
21,43,26742,864
22,1227133049,3384,1120
22,1840697863,26156,1928
22,2050,28248,152
22,613566585,3241,1184
22,1227133447,7632,576
22,529,2061,296
22,299,5860,1648
22,2414,9994,232
22,583,7633,28
22,1227135580,3455,1088
22,2069,2026,168
22,613566556,2781,1048
22,613566804,3822,1700
22,613566581,2898,932
22,1227133756,2732,1440
22,1840697455,4321,568
22,2922,6582,312
22,309,2036,24
22,771,4276,616
22,2663,6663,1712
22,1227133187,7121,408
22,2606,4109,1488
22,2069,2021,168
22,613564725,2235,676
22,1840700195,4784,1084
22,16458,7876,760
22,803,4044,1096
22,1840699719,8105,724
22,1227135581,18269,1128
22,1227133745,22705,644
23,1227135568,21459,2716
23,1227133560,24962,2072
23,2883,8645,1124
23,613566845,2891,204
23,613566545,2965,304
23,613564725,2358,676
23,1840700198,5304,1224
23,613566768,6502,924
23,1227135573,4126,2112
23,1840697634,7435,872
23,1227133725,2657,484
23,1227133455,7896,8
23,1227133017,2068,52
23,1227133716,2810,1132
23,613567253,3973,1916
23,49,2545,1196
23,272,3292,896
23,613564732,2830,1088
23,2562,5493,1444
23,613564733,4154,1032
23,613564710,7210,1132
23,613566548,2824,1420
23,1227133812,2887,864
23,1227135513,3748,656
23,613567028,4045,2164
23,514,7012,1800
23,1840698215,5053,744
23,1227135846,8246,740
23,579,21057,24
24,1227133488,9845,752
24,1227133711,28493,8
24,519,20663,1508
24,590,26549,152
24,3067831798,2217,4
24,613567281,3331,1524
24,1227133053,4419,880
24,1227135783,6802,784
24,1840700029,3624,1304
24,1840697678,4050,1412
24,1227133781,3725,660
24,1227133716,2874,1132
24,613566466,7505,964
24,613566780,4669,2056
24,1840697390,6865,844
24,1840700002,5350,448
24,1840700277,2341,976
24,613566513,3608,504
24,613566744,3897,1248
24,1227133496,2275,452
24,613564732,2903,1088
24,1227133752,2110,380
24,2602,4654,1720
24,613568802,4578,764
24,613566548,1746,1420
24,613566809,1394,684
25,1227133016,2216,1376
25,613567024,2780,1280
25,536,2813,2176
25,1227135512,2959,852
25,1227133749,2968,912
25,1227135572,3997,1772
25,1227133273,4017,1136
25,613567249,3924,1608
25,613566552,2344,724
25,1227133744,1709,1200
25,613566557,2233,1044
25,613564788,2143,1500
26,3067831799,1703,4
26,1227133020,2825,2372
26,1227135609,3356,1688
26,613564721,3206,1192
26,613564720,2958,2228
26,2097,1606,628
26,1840698233,2257,452
26,540,2193,940
26,1840699772,1356,616
26,2096,2295,1512
26,613567292,2321,1900
27,1840698232,1901,48
27,3681400285,2353,8
27,1227133048,3799,2184
27,568,1567,136
27,613567288,4494,1780
27,613564728,3305,1108
27,1840699768,1212,48
27,1227135517,2322,860
27,613564789,3666,648
27,1227135608,4060,1040
28,1227133052,3842,600
28,1227133277,4206,948
28,613564729,3973,700
28,613567029,4152,1492
28,1227135601,3911,3028
28,613567260,3237,1544
29,1227133272,2477,1064
29,613566996,2445,848
29,1227135505,2074,1692
29,613566553,2159,1196
29,1227133748,2369,1440
29,613564784,2549,844
29,1227135600,5999,2172
30,3067831778,2006,12
30,1227133272,2467,1064
30,3681400017,3761,72
30,1227133305,3819,876
30,613567025,2756,1132
30,1227135516,2390,1292
30,613564692,2713,1636
30,613564796,2166,1012
30,613567256,6578,952
31,3067834002,3393,100
31,541,3300,2124
31,613567293,4846,1180
31,1840699765,3242,2400
31,537,6618,1404
31,1840698205,3435,2176
31,1227133009,3448,1340
31,2100,3250,4912
31,1227133013,3337,2764
31,2101,1836,2568
31,613564693,3340,928
31,1227135613,4859,2504
32,569,1252,692
32,1227133276,3176,876
32,2454269151,3392,72
32,613567289,5182,1664
32,1227133041,5494,1912
32,1227135545,3991,1628
32,613564700,4666,1396
32,2108,1881,356
32,1840699761,2475,1884
32,613564785,4585,1272
32,1840698204,2711,2136
32,613567036,2528,1092
32,1227135612,5077,1092
33,1840698197,2422,312
33,613566992,2997,1172
33,613564701,4234,1604
33,2109,2047,20
33,613567261,5792,1396
33,613566997,3443,872
33,1227135504,3903,1348
33,1227133045,3750,1336
33,613564797,3099,1384
34,3067834255,3531,76
34,2454267815,5015,4
34,4294965159,2171,4
34,1840699733,4142,1060
34,1227135605,6577,828
34,1227135509,4455,1356
34,1227133309,2988,1064
35,1840699729,2941,84
35,1227133304,3481,992
35,1227135604,5753,1608
35,613567257,6757,2512
35,1227133265,3604,612
35,613564756,4809,1032
35,613564792,4604,1000
35,1227135544,3764,696
35,613567032,2873,848
36,1840698201,4306,1896
36,613564688,4507,836
36,2321,5580,3036
36,2320,6156,2136
36,613566993,3124,708
36,592,3849,664
36,613564689,5819,1524
36,1227133008,5420,2220
36,1227133012,4561,920
37,613567348,4158,1328
37,613567037,4553,2608
37,1227135508,5139,1416
37,1227133040,6183,2416
37,1840698200,3818,1456
37,2328,3533,1524
37,1227135549,5019,900
37,613564757,4176,1256
37,1227133269,3508,768
37,1840699764,5837,2996
37,613567344,6010,2624
37,1840699760,4597,3180
37,1227135833,6736,1884
37,1227135065,4491,836
37,624,9259,1396
37,613565236,25330,1128
37,596,25437,1024
37,613564696,27742,1532
38,1227133010,2159,72
38,1227135832,17211,1204
38,4294965203,3253,24
38,1227133308,3958,260
38,613567004,2380,812
38,613564793,3826,1104
38,1227135537,2731,1420
39,628,1197,96
39,2329,2249,924
39,1840698193,2529,760
39,1840699732,2334,1228
39,1227135825,6198,1176
39,613564697,6027,1556
39,613567316,5512,1108
39,1227133044,3041,2436
40,2384,1877,40
40,1840699728,2406,1940
40,613567033,3110,1052
40,1227135824,6040,2644
40,1227133264,4331,1616
40,1227135548,4602,684
40,613564752,4507,908
40,848,1720,16
40,613564764,2556,744
40,1227133297,3736,392
40,613567312,25658,2688
41,3681400258,2152,20
41,1227135069,3818,924
41,1227135536,4050,1180
41,1227135064,3392,596
41,613565232,4391,1324
41,613565237,2560,800
41,613567000,2822,1232
42,1227133268,2544,808
42,613567092,3620,2260
42,1227135769,3306,1724
42,613564753,4847,660
42,593,2029,1356
42,2324,4051,1892
43,613567005,3976,1928
43,2325,4788,1336
43,613564469,5296,2308
43,1227132957,5649,1640
43,597,3382,868
43,1840697980,4794,2396
43,613564468,6337,1564
43,1840699705,6532,4024
43,1227133301,3837,452
43,1227135837,5111,3456
43,613564765,22925,988
43,625,23860,992
44,1227132985,25345,816
44,2332,4562,1748
44,1840697981,26985,1552
44,1227132953,6845,1964
44,1227135541,4832,1740
44,613564476,5658,1744
44,613567349,4541,1504
44,1227132955,1540,52
44,1227135836,4485,1928
44,613567345,4864,1416
44,1840699709,4969,2780
45,629,2290,1144
45,1840697973,2638,2492
45,1840699677,4538,2232
45,1227132989,5744,1724
45,1227135829,4236,1244
45,1227135768,4940,748
45,1840699711,1944,172
45,2333,3606,1864
45,1840699707,2046,160
45,613564477,6768,2540
45,613567317,4720,884
45,1227133296,2494,568
45,613567088,4804,1044
45,613564760,4090,1036
46,3681400290,2361,20
46,613565233,4134,1204
46,1227135068,4538,1024
46,1227135097,4862,984
46,849,3058,1308
46,613565204,3927,540
46,613567313,3179,1752
46,613565244,2818,916
47,2388,2538,1260
47,1840699673,3793,2484
47,613567001,5079,1032
47,1227133209,5602,1468
47,1840697972,2196,72
47,1227135057,4927,1056
47,613564532,4924,1820
47,1227135828,4354,2240
47,1227135540,4828,976
48,853,1852,388
48,1227133300,2908,1200
48,613564761,3018,656
48,613567060,3317,1972
48,1227135761,3341,1408
48,2389,1138,40
48,604,1854,376
49,1840699453,2089,1432
49,1227135865,2943,2704
49,1227133213,4445,1284
49,2352,5768,2760
49,613564464,4985,2152
