#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,timestampMs,dtMs,cpuRebuildMs,gpuBusyMs,bytesUploaded,uploadBudget,chunksRebuilt,drawCalls,triangles,vramLiveBytes,cpuMemBytes
0,3051.6,28.8053,37,0,0,1048576,14,1207,402645,75323912,195100672
0,3084,35.9941,16.763,0,0,1048576,7,1214,404984,75499672,197197824
0,3121.85,32.2417,50.185,0,0,1048576,14,1228,409757,75895704,199294976
0,3148.84,37.7208,15.252,0,0,524288,5,1232,411028,76036312,201392128
0,3181.51,26.9848,23.211,0,0,524288,8,1240,414502,76271456,203489280
0,3216.21,32.6726,31.064,0,0,524288,11,1251,418444,76609872,205586432
0,3255.29,34.7067,47.596,0,0,524288,15,1266,423930,77026912,207683584
0,3287.77,39.407,19.563,0,0,524288,7,1273,426500,77220768,209780736
0,3315.82,32.1618,18.055,0,0,524288,6,1279,428818,77411088,211877888
0,3344.91,28.0311,11.22,0,0,524288,6,1285,430762,77560952,213975040
0,3377.54,29.0943,24.556,0,0,524288,10,1295,433860,77808472,216072192
0,3411.75,32.6262,15.836,0,0,524288,7,1302,435948,77947312,218169344
0,3448.24,34.2114,28.79,0,0,524288,9,1312,438144,78109864,220266496
0,3480.94,36.492,35.536,0,0,524288,12,1322,442660,78490712,222363648
0,3509.74,32.7262,16.593,0,0,524288,7,1329,444686,78645256,224460800
0,3542.2,28.7745,23.798,0,0,524288,9,1338,447798,78906192,226557952
0,3575.22,32.4576,20.058,0,0,524288,8,1346,450457,79139048,228655104
0,3604.67,33.0244,25.607,0,0,524288,8,1354,453737,79381992,230752256
0,3634.87,29.4439,10.517,0,0,524288,4,1358,455177,79509392,232849408
0,3675.83,30.2144,61.078,0,0,524288,14,1372,459392,79798824,234946560
0,3703.15,40.9578,44.901,0,0,524288,5,1377,461061,79932048,237043712
0,3735.87,27.3096,28.057,0,0,524288,10,1387,464077,80183104,239140864
0,3769.99,32.7291,21.626,0,0,524288,8,1395,466457,80339624,241238016
0,3802.28,34.1117,36.538,0,0,524288,10,1405,469281,80596296,243335168
0,3830.79,32.2987,13.356,0,0,524288,6,1411,471780,80800344,245432320
0,3861.8,28.5032,30.487,0,0,524288,9,1420,476525,81141048,247529472
0,3902.49,31.0048,23.793,0,0,524288,8,1428,479585,81397304,249626624
0,3920.22,40.6962,35.893,0,0,524288,11,1439,483270,81693080,249790464
0,3922.19,17.7288,0,0,0,524288,0,1440,483846,81693080,249790464
0,3925.28,1.9636,0,0,0,524288,0,1440,483846,81693080,249790464
0,3928.47,3.3229,0,0,0,524288,0,1440,483846,81693080,249790464
0,3929.82,2.9795,0,0,0,524288,0,1440,483846,81693080,249790464
0,3931.86,1.3311,0,0,0,524288,0,1440,483846,81693080,249790464
0,3934.31,2.035,0,0,0,524288,0,1440,483846,81693080,249790464
0,3938.11,2.456,0,0,0,524288,0,1440,483846,81693080,249790464
0,3940.52,3.7911,0,0,0,524288,0,1440,483846,81693080,249790464
0,3942.94,2.4114,0,0,0,524288,0,1440,483846,81693080,249790464
0,3945.68,2.4271,0,0,0,524288,0,1440,483846,81693080,249790464
0,3949.62,2.7553,0,0,0,524288,0,1440,483846,81693080,249790464
0,3951.55,3.9766,0,0,0,524288,0,1440,483846,81693080,249790464
0,3953.84,1.8766,0,0,0,524288,0,1440,483846,81693080,249790464
0,3956.72,2.2914,0,0,0,524288,0,1440,483846,81693080,249790464
0,3960.83,2.8937,0,0,0,524288,0,1440,483846,81693080,249790464
0,3963.12,4.0976,0,0,0,524288,0,1440,483846,81693080,249790464
0,3965.91,2.498,0,0,0,524288,0,1440,483846,81693080,249790464
0,3968.42,2.6333,0,0,0,524288,0,1440,483846,81693080,249790464
0,3971.9,2.561,0,0,0,524288,0,1440,483846,81693080,249790464
0,3975.96,3.7733,0,0,0,524288,0,1440,483846,81693080,249790464
0,3978.25,3.6804,0,0,0,524288,0,1440,483846,81693080,249790464
0,3980.39,2.2754,0,0,0,524288,0,1440,483846,81693080,249790464
0,3982.45,2.1331,0,0,0,524288,0,1440,483846,81693080,249790464
0,3984.78,2.0641,0,0,0,524288,0,1440,483846,81693080,249790464
0,3989.64,2.3305,0,0,0,524288,0,1440,483846,81693080,249790464
0,3991.22,4.8598,0,0,0,524288,0,1440,483846,81693080,249790464
0,3993.6,1.5838,0,0,0,524288,0,1440,483846,81693080,249790464
0,3995.76,2.3925,0,0,0,524288,0,1440,483846,81693080,249790464
0,3999.71,2.1444,0,0,0,524288,0,1440,483846,81693080,249790464
0,4002.06,3.9398,0,0,0,524288,0,1440,483846,81693080,249790464
0,4005.09,2.3713,0,0,0,524288,0,1440,483846,81693080,249790464
0,4007.34,3.0219,0,0,0,524288,0,1440,483846,81693080,249790464
0,4010.59,2.3631,0,0,0,524288,0,1440,483846,81693080,249790464
0,4012.67,3.1318,0,0,0,524288,0,1440,483846,81693080,249790464
0,4015.5,2.077,0,0,0,524288,0,1440,483846,81693080,249790464
0,4017.67,2.8402,0,0,0,524288,0,1440,483846,81693080,249790464
0,4022.03,2.1645,0,0,0,524288,0,1440,483846,81693080,249790464
0,4023.62,4.3622,0,0,0,524288,0,1440,483846,81693080,249790464
0,4025.86,1.5924,0,0,0,524288,0,1440,483846,81693080,249790464
0,4029.84,2.2317,0,0,0,524288,0,1440,483846,81693080,249790464
0,4031.98,3.9761,0,0,0,524288,0,1440,483846,81693080,249790464
0,4034.27,2.1375,0,0,0,524288,0,1440,483846,81693080,249790464
0,4038.62,2.297,0,0,0,524288,0,1440,483846,81693080,249790464
0,4040.61,4.3504,0,0,0,524288,0,1440,483846,81693080,249790464
0,4042.76,1.9855,0,0,0,524288,0,1440,483846,81693080,249790464
0,4045.14,2.1527,0,0,0,524288,0,1440,483846,81693080,249790464
0,4049.1,2.376,0,0,0,524288,0,1440,483846,81693080,249790464
0,4051.54,3.9586,0,0,0,524288,0,1440,483846,81693080,249790464
0,4053.76,2.4443,0,0,0,524288,0,1440,483846,81693080,249790464
0,4058.86,2.233,0,0,0,524288,0,1440,483846,81693080,249790464
0,4061.02,5.0915,0,0,0,524288,0,1440,483846,81693080,249790464
0,4063.23,2.1547,0,0,0,524288,0,1440,483846,81693080,249790464
0,4065.83,2.2087,0,0,0,524288,0,1440,483846,81693080,249790464
0,4070.39,2.5998,0,0,0,524288,0,1440,483846,81693080,249790464
0,4072.57,4.5622,0,0,0,524288,0,1440,483846,81693080,249790464
0,4074.58,2.1825,0,0,0,524288,0,1440,483846,81693080,249790464
0,4078.64,2.0059,0,0,0,524288,0,1440,483846,81693080,249790464
0,4081.11,4.0649,0,0,0,524288,0,1440,483846,81693080,249790464
0,4083.71,2.4646,0,0,0,524288,0,1440,483846,81693080,249790464
0,4085.93,2.7292,0,0,0,524288,0,1440,483846,81693080,249790464
0,4089.74,2.0927,0,0,0,524288,0,1440,483846,81693080,249790464
0,4091.85,3.808,0,0,0,524288,0,1440,483846,81693080,249790464
0,4094.01,2.1134,0,0,0,524288,0,1440,483846,81693080,249790464
0,4095.85,2.1537,0,0,0,524288,0,1440,483846,81693080,249790464
0,4098.33,1.85,0,0,0,524288,0,1440,483846,81693080,249790464
0,4099.8,2.4774,0,0,0,524288,0,1440,483846,81693080,249790464
0,4100.84,1.4696,0,0,0,524288,0,1440,483846,81693080,249790464
0,4101.84,1.0391,0,0,0,524288,0,1440,483846,81693080,249790464
0,4103.17,0.9962,0,0,0,524288,0,1440,483846,81693080,249790464
0,4104.33,1.3334,0,0,0,524288,0,1440,483846,81693080,249790464
0,4105.43,1.1571,0,0,0,524288,0,1440,483846,81693080,249790464
0,4106.48,1.1065,0,0,0,524288,0,1440,483846,81693080,249790464
0,4107.6,1.0427,0,0,0,524288,0,1440,483846,81693080,249790464
0,4108.6,1.1233,0,0,0,524288,0,1440,483846,81693080,249790464
0,4110.18,0.9982,0,0,0,524288,0,1440,483846,81693080,249790464
0,4111.14,1.5778,0,0,0,524288,0,1440,483846,81693080,249790464
0,4113.02,0.9577,0,0,0,524288,0,1440,483846,81693080,249790464
0,4114.58,1.8935,0,0,0,524288,0,1440,483846,81693080,249790464
0,4116.27,1.6819,0,0,0,524288,0,1440,483846,81693080,249790464
0,4117.4,1.5911,0,0,0,524288,0,1440,483846,81693080,249790464
0,4118.41,1.0955,0,0,0,524288,0,1440,483846,81693080,249790464
0,4119.36,1.0157,0,0,0,524288,0,1440,483846,81693080,249790464
0,4120.31,0.9466,0,0,0,524288,0,1440,483846,81693080,249790464
0,4121.87,0.9511,0,0,0,524288,0,1440,483846,81693080,249790464
0,4123.55,1.5622,0,0,0,524288,0,1440,483846,81693080,249790464
0,4124.78,1.8342,0,0,0,524288,0,1440,483846,81693080,249790464
0,4126.15,1.0734,0,0,0,524288,0,1440,483846,81693080,249790464
0,4127.11,1.3737,0,0,0,524288,0,1440,483846,81693080,249790464
0,4128.1,0.9555,0,0,0,524288,0,1440,483846,81693080,249790464
0,4129.36,0.9924,0,0,0,524288,0,1440,483846,81693080,249790464
0,4130.59,1.2553,0,0,0,524288,0,1440,483846,81693080,249790464
0,4132.1,1.3367,0,0,0,524288,0,1440,483846,81693080,249790464
0,4133.32,1.4557,0,0,0,524288,0,1440,483846,81693080,249790464
0,4134.44,1.1742,0,0,0,524288,0,1440,483846,81693080,249790464
0,4136.37,1.1165,0,0,0,524288,0,1440,483846,81693080,249790464
0,4137.4,1.9289,0,0,0,524288,0,1440,483846,81693080,249790464
0,4138.38,1.025,0,0,0,524288,0,1440,483846,81693080,249790464
0,4139.32,0.9877,0,0,0,697303,0,1440,483846,81693080,249790464
0,4140.37,1.0054,0,0,0,697303,0,1440,483846,81693080,249790464
0,4141.34,0.9834,0,0,0,697303,0,1440,483846,81693080,249790464
0,4142.52,0.9692,0,0,0,697303,0,1440,483846,81693080,249790464
0,4143.52,1.1836,0,0,0,697303,0,1440,483846,81693080,249790464
0,4145.31,1.0653,0,0,0,697303,0,1440,483846,81693080,249790464
0,4146.69,1.7298,0,0,0,697303,0,1440,483846,81693080,249790464
0,4148.53,1.568,0,0,0,697303,0,1440,483846,81693080,249790464
0,4149.5,1.6452,0,0,0,697303,0,1440,483846,81693080,249790464
0,4150.47,0.9666,0,0,0,697303,0,1440,483846,81693080,249790464
0,4151.55,0.9708,0,0,0,697303,0,1440,483846,81693080,249790464
0,4152.62,1.0775,0,0,0,697303,0,1440,483846,81693080,249790464
0,4153.77,1.068,0,0,0,697303,0,1440,483846,81693080,249790464
0,4154.96,1.1596,0,0,0,697303,0,1440,483846,81693080,249790464
0,4156.2,1.1833,0,0,0,697303,0,1440,483846,81693080,249790464
0,4157.77,1.2451,0,0,0,697303,0,1440,483846,81693080,249790464
0,4159.11,1.5633,0,0,0,697303,0,1440,483846,81693080,249790464
0,4161.17,1.3443,0,0,0,697303,0,1440,483846,81693080,249790464
0,4162.28,2.0582,0,0,0,697303,0,1440,483846,81693080,249790464
0,4163.71,1.1291,0,0,0,697303,0,1440,483846,81693080,249790464
0,4164.93,1.4098,0,0,0,697303,0,1440,483846,81693080,249790464
0,4166.32,1.2168,0,0,0,697303,0,1440,483846,81693080,249790464
0,4167.49,1.3976,0,0,0,697303,0,1440,483846,81693080,249790464
0,4168.78,1.1651,0,0,0,697303,0,1440,483846,81693080,249790464
0,4170.04,1.2956,0,0,0,697303,0,1440,483846,81693080,249790464
0,4171.21,1.2568,0,0,0,697303,0,1440,483846,81693080,249790464
0,4172.37,1.1687,0,0,0,697303,0,1440,483846,81693080,249790464
0,4174.63,1.1667,0,0,0,697303,0,1440,483846,81693080,249790464
0,4176.67,2.3876,0,0,0,697303,0,1440,483846,81693080,249790464
0,4178.5,1.9187,0,0,0,697303,0,1440,483846,81693080,249790464
0,4181.03,1.8283,0,0,0,697303,0,1440,483846,81693080,249790464
0,4182.89,2.5286,0,0,0,697303,0,1440,483846,81693080,249790464
0,4184.88,2.075,0,0,0,697303,0,1440,483846,81693080,249790464
0,4186.93,1.7772,0,0,0,697303,0,1440,483846,81693080,249790464
0,4188.59,2.0511,0,0,0,697303,0,1440,483846,81693080,249790464
0,4190.25,1.664,0,0,0,697303,0,1440,483846,81693080,249790464
0,4192.94,1.7453,0,0,0,697303,0,1440,483846,81693080,249790464
0,4196.03,2.6092,0,0,0,697303,0,1440,483846,81693080,249790464
0,4197.41,3.0804,0,0,0,697303,0,1440,483846,81693080,249790464
0,4198.69,1.3751,0,0,0,697303,0,1440,483846,81693080,249790464
0,4199.94,1.278,0,0,0,697303,0,1440,483846,81693080,249790464
0,4201.14,1.2418,0,0,0,697303,0,1440,483846,81693080,249790464
0,4202.48,1.2069,0,0,0,697303,0,1440,483846,81693080,249790464
0,4203.77,1.3389,0,0,0,697303,0,1440,483846,81693080,249790464
0,4205.2,1.2998,0,0,0,697303,0,1440,483846,81693080,249790464
0,4206.65,1.4196,0,0,0,697303,0,1440,483846,81693080,249790464
0,4207.96,1.4559,0,0,0,697303,0,1440,483846,81693080,249790464
0,4209.8,1.3023,0,0,0,697303,0,1440,483846,81693080,249790464
0,4211.1,1.8455,0,0,0,697303,0,1440,483846,81693080,249790464
0,4212.38,1.3002,0,0,0,697303,0,1440,483846,81693080,249790464
0,4213.92,1.2779,0,0,0,697303,0,1440,483846,81693080,249790464
0,4215.35,1.5365,0,0,0,697303,0,1440,483846,81693080,249790464
0,4216.81,1.4354,0,0,0,697303,0,1440,483846,81693080,249790464
0,4218.32,1.4609,0,0,0,697303,0,1440,483846,81693080,249790464
0,4219.59,1.5008,0,0,0,697303,0,1440,483846,81693080,249790464
0,4220.84,1.2748,0,0,0,697303,0,1440,483846,81693080,249790464
0,4222.86,1.246,0,0,0,697303,0,1440,483846,81693080,249790464
0,4225.52,2.0361,0,0,0,697303,0,1440,483846,81693080,249790464
0,4227.3,2.6731,0,0,0,697303,0,1440,483846,81693080,249790464
0,4228.65,1.7628,0,0,0,697303,0,1440,483846,81693080,249790464
0,4229.96,1.3468,0,0,0,697303,0,1440,483846,81693080,249790464
0,4231.14,1.3049,0,0,0,927413,0,1440,483846,81693080,249790464
0,4232.43,1.1807,0,0,0,927413,0,1440,483846,81693080,249790464
0,4233.9,1.2871,0,0,0,927413,0,1440,483846,81693080,249790464
0,4235.22,1.4697,0,0,0,927413,0,1440,483846,81693080,249790464
0,4236.49,1.3239,0,0,0,927413,0,1440,483846,81693080,249790464
0,4238.5,1.5966,0,0,0,927413,0,1440,483846,81693080,249790464
0,4240.95,1.698,0,0,0,927413,0,1440,483846,81693080,249790464
0,4243.43,2.4559,0,0,0,927413,0,1440,483846,81693080,249790464
0,4246.06,2.464,0,0,0,927413,0,1440,483846,81693080,249790464
0,4249.24,2.6516,0,0,0,927413,0,1440,483846,81693080,249790464
0,4251.13,3.16,0,0,0,927413,0,1440,483846,81693080,249790464
0,4253.12,1.9036,0,0,0,927413,0,1440,483846,81693080,249790464
0,4255.68,2.2011,0,0,0,927413,0,1440,483846,81693080,249790464
0,4257.47,2.3536,0,0,0,927413,0,1440,483846,81693080,249790464
0,4258.81,1.765,0,0,0,927413,0,1440,483846,81693080,249790464
0,4259.93,1.3398,0,0,0,927413,0,1440,483846,81693080,249790464
0,4261.62,1.1217,0,0,0,927413,0,1440,483846,81693080,249790464
0,4262.81,1.6881,0,0,0,927413,0,1440,483846,81693080,249790464
0,4264.35,1.1866,0,0,0,927413,0,1440,483846,81693080,249790464
0,4265.93,1.5456,0,0,0,927413,0,1440,483846,81693080,249790464
0,4267.23,1.5818,0,0,0,927413,0,1440,483846,81693080,249790464
0,4268.6,1.4547,0,0,0,927413,0,1440,483846,81693080,249790464
0,4269.77,1.2113,0,0,0,927413,0,1440,483846,81693080,249790464
0,4270.82,1.1665,0,0,0,927413,0,1440,483846,81693080,249790464
0,4271.87,1.0563,0,0,0,927413,0,1440,483846,81693080,249790464
0,4273.1,1.0415,0,0,0,927413,0,1440,483846,81693080,249790464
0,4275.33,1.2438,0,0,0,927413,0,1440,483846,81693080,249790464
0,4276.5,2.2235,0,0,0,927413,0,1440,483846,81693080,249790464
0,4277.65,1.1715,0,0,0,927413,0,1440,483846,81693080,249790464
0,4278.73,1.1425,0,0,0,927413,0,1440,483846,81693080,249790464
0,4279.78,1.0813,0,0,0,927413,0,1440,483846,81693080,249790464
0,4280.82,1.0551,0,0,0,927413,0,1440,483846,81693080,249790464
0,4281.98,1.0403,0,0,0,927413,0,1440,483846,81693080,249790464
0,4283.42,1.1606,0,0,0,927413,0,1440,483846,81693080,249790464
0,4284.93,1.4447,0,0,0,927413,0,1440,483846,81693080,249790464
0,4286.44,1.5096,0,0,0,927413,0,1440,483846,81693080,249790464
0,4288.2,1.5071,0,0,0,927413,0,1440,483846,81693080,249790464
0,4289.42,1.7539,0,0,0,927413,0,1440,483846,81693080,249790464
0,4290.69,1.234,0,0,0,927413,0,1440,483846,81693080,249790464
0,4291.86,1.2618,0,0,0,927413,0,1440,483846,81693080,249790464
0,4292.95,1.1626,0,0,0,927413,0,1440,483846,81693080,249790464
0,4294.4,1.0911,0,0,0,927413,0,1440,483846,81693080,249790464
0,4296.01,1.4644,0,0,0,927413,0,1440,483846,81693080,249790464
0,4297.31,1.6036,0,0,0,927413,0,1440,483846,81693080,249790464
0,4300.03,1.3113,0,0,0,927413,0,1440,483846,81693080,249790464
0,4301.75,2.7055,0,0,0,927413,0,1440,483846,81693080,249790464
0,4304.09,1.7182,0,0,0,927413,0,1440,483846,81693080,249790464
0,4305.99,2.3668,0,0,0,927413,0,1440,483846,81693080,249790464
0,4307.81,1.8886,0,0,0,927413,0,1440,483846,81693080,249790464
0,4309.2,1.8126,0,0,0,927413,0,1440,483846,81693080,249790464
0,4310.53,1.3877,0,0,0,927413,0,1440,483846,81693080,249790464
0,4311.96,1.3295,0,0,0,927413,0,1440,483846,81693080,249790464
0,4315.01,1.4237,0,0,0,927413,0,1440,483846,81693080,249790464
0,4317.81,3.1768,0,0,0,927413,0,1440,483846,81693080,249790464
0,4319.46,2.6741,0,0,0,927413,0,1440,483846,81693080,249790464
0,4320.84,1.6606,0,0,0,927413,0,1440,483846,81693080,249790464
0,4322.98,1.3737,0,0,0,927413,0,1440,483846,81693080,249790464
0,4324.52,2.1398,0,0,0,927413,0,1440,483846,81693080,249790464
0,4325.95,1.5348,0,0,0,927413,0,1440,483846,81693080,249790464
0,4327.27,1.4381,0,0,0,927413,0,1440,483846,81693080,249790464
0,4328.83,1.3115,0,0,0,927413,0,1440,483846,81693080,249790464
0,4330.74,1.7431,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4332.89,1.744,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4335.02,2.1523,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4337.42,2.1356,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4339.1,2.3963,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4342.33,1.6803,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4344.8,3.2313,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4347.94,2.5872,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4349.88,3.0962,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4351.08,1.8954,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4352.15,1.1509,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4353.45,1.0664,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4354.68,1.3035,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4355.94,1.2251,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4357.07,1.2664,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4358.66,1.1276,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4360.07,1.5857,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4361.68,1.6381,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4363.05,1.391,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4364.38,1.3664,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4365.58,1.3274,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4366.68,1.1999,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4367.64,1.0981,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4368.6,0.9609,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4370.19,0.9645,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4371.75,1.5892,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4372.77,1.5552,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4373.87,1.0186,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4375.04,1.1082,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4376.91,1.1665,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4378.19,1.8779,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4379.25,1.2749,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4380.34,1.056,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4381.49,1.0949,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4382.61,1.1443,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4384.3,1.1173,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4385.52,1.6913,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4386.66,1.2178,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4387.69,1.144,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4388.74,1.0319,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4389.77,1.0462,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4390.78,1.0308,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4392,1.0067,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4393.31,1.2558,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4394.61,1.313,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4396.95,1.2846,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4398.44,2.4684,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4399.89,1.3583,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4401.44,1.6048,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4403.12,1.3886,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4404.86,1.6833,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4406.59,1.7294,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4408.77,1.7388,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4410.5,2.1845,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4411.61,1.7187,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4413.28,1.1106,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4414.44,1.6643,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4415.74,1.1632,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4416.89,1.3017,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4418.06,1.1501,0,0,0,1233459,0,1440,483846,81693080,249790464
0,4419.11,1.1753,0,0,0,1233459,0,1440,483846,81693080,249790464
