#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,timestampMs,dtMs,cpuRebuildMs,gpuBusyMs,bytesUploaded,uploadBudget,chunksRebuilt,drawCalls,triangles,vramLiveBytes
988,5697.62,1.5485,0,0,0,0,0,1485,481977,82653208
989,5698.9,1.1457,0,0,0,0,0,1485,481977,82653208
990,5701.05,1.7286,0,0,0,0,0,1485,481977,82653208
991,5702.85,1.7024,0,0,0,0,0,1485,481977,82653208
992,5704.1,1.8109,0,0,0,0,0,1485,481977,82653208
993,5705.16,1.243,0,0,0,0,0,1485,481977,82653208
994,5706.83,1.5475,0,0,0,0,0,1485,481977,82653208
995,5707.83,1.1788,0,0,0,0,0,1485,481977,82653208
996,5709.16,1.0016,0,0,0,0,0,1485,481977,82653208
997,5710.42,1.3318,0,0,0,0,0,1485,481977,82653208
998,5711.62,1.2648,0,0,0,0,0,1485,481977,82653208
999,5712.66,1.1904,0,0,0,0,0,1485,481977,82653208
1000,5713.72,1.0424,0,0,0,0,0,1485,481977,82653208
1001,5715.35,1.061,0,0,0,0,0,1485,481977,82653208
1002,5716.37,1.6305,0,0,0,0,0,1485,481977,82653208
1003,5717.42,1.0157,0,0,0,0,0,1485,481977,82653208
1004,5718.5,1.054,0,0,0,0,0,1485,481977,82653208
1005,5720.2,1.3477,0,0,0,0,0,1485,481977,82653208
1006,5721.88,1.9773,0,0,0,0,0,1485,481977,82653208
1007,5723.03,1.1283,0,0,0,0,0,1485,481977,82653208
1008,5724.07,1.1558,0,0,0,0,0,1485,481977,82653208
1009,5725.08,1.0411,0,0,0,0,0,1485,481977,82653208
1010,5726.13,1.007,0,0,0,0,0,1485,481977,82653208
1011,5727.82,1.051,0,0,0,0,0,1485,481977,82653208
1012,5729.3,1.6913,0,0,0,0,0,1485,481977,82653208
1013,5731.05,1.4873,0,0,0,0,0,1485,481977,82653208
1014,5732.34,1.7399,0,0,0,0,0,1485,481977,82653208
1015,5734.13,1.2934,0,0,0,0,0,1485,481977,82653208
1016,5735.25,1.7918,0,0,0,0,0,1485,481977,82653208
1017,5736.34,1.1182,0,0,0,0,0,1485,481977,82653208
1018,5737.37,1.0904,0,0,0,0,0,1485,481977,82653208
1019,5738.43,1.0279,0,0,0,0,0,1485,481977,82653208
1020,5739.87,1.316,0,0,0,0,0,1485,481977,82653208
1021,5742.01,1.1836,0,0,0,0,0,1485,481977,82653208
1022,5743.03,2.1436,0,0,0,0,0,1485,481977,82653208
1023,5744.08,1.019,0,0,0,0,0,1485,481977,82653208
1024,5745.11,1.0465,0,0,0,0,0,1485,481977,82653208
1025,5746.3,1.0297,0,0,0,0,0,1485,481977,82653208
1026,5747.52,1.1877,0,0,0,0,0,1485,481977,82653208
1027,5749.23,1.7923,0,0,0,0,0,1485,481977,82653208
1028,5750.47,1.1411,0,0,0,0,0,1485,481977,82653208
1029,5751.64,1.2744,0,0,0,0,0,1485,481977,82653208
1030,5752.7,1.132,0,0,0,0,0,1485,481977,82653208
1031,5754.3,1.0584,0,0,0,0,0,1485,481977,82653208
1032,5755.31,1.5988,0,0,0,0,0,1485,481977,82653208
1033,5756.33,1.0168,0,0,0,0,0,1485,481977,82653208
1034,5757.35,1.0157,0,0,0,0,0,1485,481977,82653208
1035,5758.37,1.0264,0,0,0,0,0,1485,481977,82653208
1036,5759.71,1.0202,0,0,0,0,0,1485,481977,82653208
1037,5761.31,1.3435,0,0,0,0,0,1485,481977,82653208
1038,5762.87,2.0659,0,0,0,0,0,1485,481977,82653208
1039,5764.52,1.0847,0,0,0,0,0,1485,481977,82653208
1040,5765.65,1.6651,0,0,0,0,0,1485,481977,82653208
1041,5767.32,1.1208,0,0,0,0,0,1485,481977,82653208
1042,5768.43,1.6663,0,0,0,0,0,1485,481977,82653208
1043,5769.62,1.1117,0,0,0,0,0,1485,481977,82653208
1044,5770.88,1.1906,0,0,0,0,0,1485,481977,82653208
1045,5772.13,1.2602,0,0,0,0,0,1485,481977,82653208
1046,5773.2,1.2427,0,0,0,0,0,1485,481977,82653208
1047,5774.3,1.0917,0,0,0,0,0,1485,481977,82653208
1048,5775.39,1.086,0,0,0,0,0,1485,481977,82653208
1049,5776.5,1.0842,0,0,0,0,0,1485,481977,82653208
1050,5777.92,1.3966,0,0,0,0,0,1485,481977,82653208
1051,5779.66,1.1344,0,0,0,0,0,1485,481977,82653208
1052,5780.78,1.7414,0,0,0,0,0,1485,481977,82653208
1053,5781.79,1.1205,0,0,0,0,0,1485,481977,82653208
1054,5782.87,1.0143,0,0,0,0,0,1485,481977,82653208
1055,5784,1.0725,0,0,0,0,0,1485,481977,82653208
1056,5785.02,1.1287,0,0,0,0,0,1485,481977,82653208
1057,5786.02,1.0188,0,0,0,0,0,1485,481977,82653208
1058,5787.09,1.0037,0,0,0,0,0,1485,481977,82653208
1059,5788.13,1.0744,0,0,0,0,0,1485,481977,82653208
1060,5789.24,1.0405,0,0,0,0,0,1485,481977,82653208
1061,5791.08,1.1098,0,0,0,0,0,1485,481977,82653208
1062,5792.13,1.8408,0,0,0,0,0,1485,481977,82653208
1063,5793.16,1.0415,0,0,0,0,0,1485,481977,82653208
1064,5794.23,1.0352,0,0,0,0,0,1485,481977,82653208
1065,5795.23,1.0647,0,0,0,0,0,1485,481977,82653208
1066,5796.3,1.0078,0,0,0,0,0,1485,481977,82653208
1067,5797.36,1.1305,0,0,0,0,0,1485,481977,82653208
1068,5798.42,0.9937,0,0,0,0,0,1485,481977,82653208
1069,5799.53,1.0655,0,0,0,0,0,1485,481977,82653208
1070,5800.77,1.1198,0,0,0,0,0,1485,481977,82653208
1071,5802.45,1.2257,0,0,0,0,0,1485,481977,82653208
1072,5803.48,1.6868,0,0,0,0,0,1485,481977,82653208
1073,5804.49,1.0267,0,0,0,0,0,1485,481977,82653208
1074,5805.52,1.0188,0,0,0,0,0,1485,481977,82653208
1075,5806.66,1.0212,0,0,0,0,0,1485,481977,82653208
1076,5807.78,1.2536,0,0,0,0,0,1485,481977,82653208
1077,5808.84,1.0046,0,0,0,0,0,1485,481977,82653208
1078,5810.7,1.1791,0,0,0,0,0,1485,481977,82653208
1079,5812.26,1.7434,0,0,0,0,0,1485,481977,82653208
1080,5813.59,1.7735,0,0,0,0,0,1485,481977,82653208
1081,5815.22,1.113,0,0,0,0,0,1485,481977,82653208
1082,5816.26,1.6326,0,0,0,0,0,1485,481977,82653208
1083,5817.29,1.0371,0,0,0,0,0,1485,481977,82653208
1084,5818.31,1.0335,0,0,0,0,0,1485,481977,82653208
1085,5819.47,1.013,0,0,0,0,0,1485,481977,82653208
1086,5821.08,1.1656,0,0,0,0,0,1485,481977,82653208
1087,5822.14,1.6157,0,0,0,0,0,1485,481977,82653208
1088,5823.17,1.0547,0,0,0,0,0,1485,481977,82653208
1089,5824.21,1.0304,0,0,0,0,0,1485,481977,82653208
1090,5825.21,1.043,0,0,0,0,0,1485,481977,82653208
1091,5827.09,0.9981,0,0,0,0,0,1485,481977,82653208
1092,5828.13,1.8786,0,0,0,0,0,1485,481977,82653208
1093,5829.26,1.0369,0,0,0,0,0,1485,481977,82653208
1094,5830.54,1.1352,0,0,0,0,0,1485,481977,82653208
1095,5831.57,1.2779,0,0,0,0,0,1485,481977,82653208
1096,5832.62,1.0278,0,0,0,0,0,1485,481977,82653208
1097,5833.88,1.051,0,0,0,0,0,1485,481977,82653208
1098,5835.03,1.3659,0,0,0,0,0,1485,481977,82653208
1099,5836.05,1.0485,0,0,0,0,0,1485,481977,82653208
1100,5837.16,1.0129,0,0,0,0,0,1485,481977,82653208
1101,5838.91,1.1135,0,0,0,0,0,1485,481977,82653208
1102,5840.32,1.748,0,0,0,0,0,1485,481977,82653208
1103,5841.82,1.4125,0,0,0,0,0,1485,481977,82653208
1104,5843.14,1.4991,0,0,0,0,0,1485,481977,82653208
1105,5844.3,1.4221,0,0,0,0,0,1485,481977,82653208
1106,5845.35,1.0612,0,0,0,0,0,1485,481977,82653208
1107,5846.37,1.0487,0,0,0,0,0,1485,481977,82653208
1108,5847.45,1.0126,0,0,0,0,0,1485,481977,82653208
1109,5848.45,1.0886,0,0,0,0,0,1485,481977,82653208
1110,5849.76,0.9965,0,0,0,0,0,1485,481977,82653208
1111,5851.51,1.3134,0,0,0,0,0,1485,481977,82653208
1112,5852.59,1.751,0,0,0,0,0,1485,481977,82653208
1113,5853.66,1.0882,0,0,0,0,0,1485,481977,82653208
1114,5854.68,1.0536,0,0,0,0,0,1485,481977,82653208
1115,5856.02,1.0219,0,0,0,0,0,1485,481977,82653208
1116,5857.17,1.4431,0,0,0,0,0,1485,481977,82653208
1117,5858.18,1.0444,0,0,0,0,0,1485,481977,82653208
1118,5859.28,1.0117,0,0,0,0,0,1485,481977,82653208
1119,5860.62,1.1007,0,0,0,0,0,1485,481977,82653208
1120,5861.65,1.3404,0,0,0,0,0,1485,481977,82653208
1121,5863.27,1.0302,0,0,0,0,0,1485,481977,82653208
1122,5864.28,1.62,0,0,0,0,0,1485,481977,82653208
1123,5865.3,1.0066,0,0,0,0,0,1485,481977,82653208
1124,5866.31,1.0214,0,0,0,0,0,1485,481977,82653208
1125,5867.32,1.0168,0,0,0,0,0,1485,481977,82653208
1126,5868.37,1.0046,0,0,0,0,0,1485,481977,82653208
1127,5869.48,1.0515,0,0,0,0,0,1485,481977,82653208
1128,5870.76,1.1243,0,0,0,0,0,1485,481977,82653208
1129,5872.88,1.3161,0,0,0,0,0,1485,481977,82653208
1130,5874.2,2.2099,0,0,0,0,0,1485,481977,82653208
1131,5876.03,1.1833,0,0,0,0,0,1485,481977,82653208
1132,5877.26,1.8289,0,0,0,0,0,1485,481977,82653208
1133,5878.32,1.2271,0,0,0,0,0,1485,481977,82653208
1134,5879.63,1.0566,0,0,0,0,0,1485,481977,82653208
1135,5880.86,1.3153,0,0,0,0,0,1485,481977,82653208
1136,5882.2,1.2442,0,0,0,0,0,1485,481977,82653208
1137,5883.3,1.3232,0,0,0,0,0,1485,481977,82653208
1138,5884.32,1.0982,0,0,0,0,0,1485,481977,82653208
1139,5886.05,1.5355,0,0,0,0,0,1485,481977,82653208
1140,5887.14,1.221,0,0,0,0,0,1485,481977,82653208
1141,5889.33,1.0847,0,0,0,0,0,1485,481977,82653208
1142,5892.52,3.3407,0,0,0,0,0,1485,481977,82653208
1143,5894.08,2.0544,0,0,0,0,0,1485,481977,82653208
1144,5896.68,2.4119,0,0,0,0,0,1485,481977,82653208
1145,5898.41,1.9287,0,0,0,0,0,1485,481977,82653208
1146,5900.72,1.5434,0,0,0,0,0,1485,481977,82653208
1147,5903.44,3.4661,0,0,0,0,0,1485,481977,82653208
1148,5907.03,3.0471,0,0,0,0,0,1485,481977,82653208
1149,5910.17,3.2573,0,0,0,0,0,1485,481977,82653208
1150,5911.78,2.0069,0,0,0,0,0,1485,481977,82653208
1151,5914.14,2.112,0,0,0,0,0,1485,481977,82653208
1152,5915.23,1.8322,0,0,0,0,0,1485,481977,82653208
1153,5916.3,1.0925,0,0,0,0,0,1485,481977,82653208
1154,5918.69,1.926,0,0,0,0,0,1485,481977,82653208
1155,5921.24,1.7616,0,0,0,0,0,1485,481977,82653208
1156,5923.17,2.9345,0,0,0,0,0,1485,481977,82653208
1157,5924.25,1.3227,0,0,0,0,0,1485,481977,82653208
1158,5925.77,1.5619,0,0,0,0,0,1485,481977,82653208
1159,5927.04,1.034,0,0,0,0,0,1485,481977,82653208
1160,5928.11,1.27,0,0,0,0,0,1485,481977,82653208
1161,5930.09,1.0642,0,0,0,0,0,1485,481977,82653208
1162,5932.23,3.0145,0,0,0,0,0,1485,481977,82653208
1163,5933.28,1.1045,0,0,0,0,0,1485,481977,82653208
1164,5934.3,1.0561,0,0,0,0,0,1485,481977,82653208
1165,5935.88,1.0199,0,0,0,0,0,1485,481977,82653208
1166,5937.08,1.5825,0,0,0,0,0,1485,481977,82653208
1167,5938.17,1.195,0,0,0,0,0,1485,481977,82653208
1168,5939.91,1.6688,0,0,0,0,0,1485,481977,82653208
1169,5941.09,1.1596,0,0,0,0,0,1485,481977,82653208
1170,5942.14,1.1868,0,0,0,0,0,1485,481977,82653208
1171,5943.85,1.0442,0,0,0,0,0,1485,481977,82653208
1172,5944.93,1.7116,0,0,0,0,0,1485,481977,82653208
1173,5946.01,1.0819,0,0,0,0,0,1485,481977,82653208
1174,5947.11,1.0759,0,0,0,0,0,1485,481977,82653208
1175,5948.63,1.5958,0,0,0,0,0,1485,481977,82653208
1176,5950.13,1.0578,0,0,0,0,0,1485,481977,82653208
1177,5952.1,1.4748,0,0,0,0,0,1485,481977,82653208
1178,5953.51,1.9754,0,0,0,0,0,1485,481977,82653208
1179,5954.92,1.4019,0,0,0,0,0,1485,481977,82653208
1180,5958.52,3.8571,0,0,0,0,0,1485,481977,82653208
1181,5961.02,1.1495,0,0,0,0,0,1485,481977,82653208
1182,5962.24,2.5198,0,0,0,0,0,1485,481977,82653208
1183,5963.49,1.2009,0,0,0,0,0,1485,481977,82653208
1184,5964.62,1.2567,0,0,0,0,0,1485,481977,82653208
1185,5965.78,1.1273,0,0,0,0,0,1485,481977,82653208
1186,5966.84,1.1541,0,0,0,0,0,1485,481977,82653208
1187,5968.03,1.0633,0,0,0,0,0,1485,481977,82653208
1188,5969.62,1.1861,0,0,0,0,0,1485,481977,82653208
1189,5971.19,1.5965,0,0,0,0,0,1485,481977,82653208
1190,5972.43,1.5694,0,0,0,0,0,1485,481977,82653208
1191,5974.71,1.2354,0,0,0,0,0,1485,481977,82653208
1192,5975.83,2.2805,0,0,0,0,0,1485,481977,82653208
1193,5977.15,1.1396,0,0,0,0,0,1485,481977,82653208
1194,5978.81,1.595,0,0,0,0,0,1485,481977,82653208
1195,5980.48,1.5368,0,0,0,0,0,1485,481977,82653208
1196,5982.31,1.9734,0,0,0,0,0,1485,481977,82653208
1197,5983.58,1.3549,0,0,0,0,0,1485,481977,82653208
1198,5984.7,1.2685,0,0,0,0,0,1485,481977,82653208
1199,5985.73,1.1216,0,0,0,0,0,1485,481977,82653208
1200,5986.78,1.0279,0,0,0,0,0,1485,481977,82653208
1201,5988.74,1.0493,0,0,0,0,0,1485,481977,82653208
1202,5990.01,1.9677,0,0,0,0,0,1485,481977,82653208
1203,5991.62,1.3963,0,0,0,0,0,1485,481977,82653208
1204,5992.81,1.4829,0,0,0,0,0,1485,481977,82653208
1205,5993.96,1.1873,0,0,0,0,0,1485,481977,82653208
1206,5995.09,1.1469,0,0,0,0,0,1485,481977,82653208
1207,5996.14,1.1361,0,0,0,0,0,1485,481977,82653208
1208,5997.92,1.0449,0,0,0,0,0,1485,481977,82653208
1209,5999.98,1.7878,0,0,0,0,0,1485,481977,82653208
1210,6112.08,90.6121,0,0,0,0,0,1485,481977,82653208
1211,6120.7,25.8712,0,0,0,0,0,1485,481977,82653208
1212,6125.53,6.6314,0,0,0,0,0,1485,481977,82653208
1213,6130.85,5.2663,0,0,0,0,0,1485,481977,82653208
1214,6133.22,4.8825,0,0,0,0,0,1485,481977,82653208
1215,6136.13,2.3934,0,0,0,0,0,1485,481977,82653208
1216,6140.44,2.7202,0,0,0,0,0,1485,481977,82653208
1217,6144.15,4.3905,0,0,0,0,0,1485,481977,82653208
1218,6146.8,3.7525,0,0,0,0,0,1485,481977,82653208
1219,6149.3,3.0265,0,0,0,0,0,1485,481977,82653208
1220,6152.58,1.8367,0,0,0,0,0,1485,481977,82653208
1221,6156.4,4.8061,0,0,0,0,0,1485,481977,82653208
1222,6157.66,2.2862,0,0,0,0,0,1485,481977,82653208
1223,6158.97,1.256,0,0,0,0,0,1485,481977,82653208
1224,6160.21,1.3176,0,0,0,0,0,1485,481977,82653208
1225,6161.46,1.3055,0,0,0,0,0,1485,481977,82653208
1226,6162.52,1.1805,0,0,0,0,0,1485,481977,82653208
1227,6163.61,1.0526,0,0,0,0,0,1485,481977,82653208
1228,6164.72,1.1534,0,0,0,0,0,1485,481977,82653208
1229,6165.7,1.0494,0,0,0,0,0,1485,481977,82653208
1230,6168.33,0.9797,0,0,0,0,0,1485,481977,82653208
1231,6170.71,2.8162,0,0,0,0,0,1485,481977,82653208
1232,6172.06,2.2781,0,0,0,0,0,1485,481977,82653208
1233,6173.5,1.2734,0,0,0,0,0,1485,481977,82653208
1234,6174.58,1.4342,0,0,0,0,0,1485,481977,82653208
1235,6175.61,1.0836,0,0,0,0,0,1485,481977,82653208
1236,6176.8,1.0244,0,0,0,0,0,1485,481977,82653208
1237,6177.76,1.1903,0,0,0,0,0,1485,481977,82653208
1238,6178.9,0.966,0,0,0,0,0,1485,481977,82653208
1239,6180.01,1.1396,0,0,0,0,0,1485,481977,82653208
1240,6181.07,1.1085,0,0,0,0,0,1485,481977,82653208
1241,6182.89,1.0964,0,0,0,0,0,1485,481977,82653208
1242,6184.21,1.7796,0,0,0,0,0,1485,481977,82653208
1243,6185.21,1.325,0,0,0,0,0,1485,481977,82653208
1244,6186.22,0.9997,0,0,0,0,0,1485,481977,82653208
1245,6187.44,1.0061,0,0,0,0,0,1485,481977,82653208
1246,6188.75,1.4224,0,0,0,0,0,1485,481977,82653208
1247,6189.95,1.1161,0,0,0,0,0,1485,481977,82653208
1248,6191.13,1.3213,0,0,0,0,0,1485,481977,82653208
1249,6192.31,1.0557,0,0,0,0,0,1485,481977,82653208
1250,6194.09,1.1714,0,0,0,0,0,1485,481977,82653208
1251,6195.79,1.7885,0,0,0,0,0,1485,481977,82653208
1252,6196.88,1.6979,0,0,0,0,0,1485,481977,82653208
1253,6197.94,1.0908,0,0,0,0,0,1485,481977,82653208
1254,6199.22,1.0567,0,0,0,0,0,1485,481977,82653208
1255,6200.3,1.2798,0,0,0,0,0,1485,481977,82653208
1256,6201.39,1.0791,0,0,0,0,0,1485,481977,82653208
1257,6202.6,1.094,0,0,0,0,0,1485,481977,82653208
1258,6203.89,1.2222,0,0,0,0,0,1485,481977,82653208
1259,6204.92,1.2788,0,0,0,0,0,1485,481977,82653208
1260,6205.91,1.0217,0,0,0,0,0,1485,481977,82653208
1261,6207.78,1.0164,0,0,0,0,0,1485,481977,82653208
1262,6208.86,1.8492,0,0,0,0,0,1485,481977,82653208
1263,6209.94,1.0863,0,0,0,0,0,1485,481977,82653208
1264,6210.96,1.0735,0,0,0,0,0,1485,481977,82653208
1265,6212.07,1.0276,0,0,0,0,0,1485,481977,82653208
1266,6213.11,1.1052,0,0,0,0,0,1485,481977,82653208
1267,6215.03,1.0347,0,0,0,0,0,1485,481977,82653208
1268,6215.98,1.9191,0,0,0,0,0,1485,481977,82653208
1269,6216.96,0.9642,0,0,0,0,0,1485,481977,82653208
1270,6217.95,1.0064,0,0,0,0,0,1485,481977,82653208
1271,6219.6,0.9523,0,0,0,0,0,1485,481977,82653208
1272,6220.8,1.6464,0,0,0,0,0,1485,481977,82653208
1273,6221.84,1.2018,0,0,0,0,0,1485,481977,82653208
1274,6223.7,1.0416,0,0,0,0,0,1485,481977,82653208
1275,6224.73,1.8618,0,0,0,0,0,1485,481977,82653208
1276,6225.76,1.0314,0,0,0,0,0,1485,481977,82653208
1277,6226.88,1.0223,0,0,0,0,0,1485,481977,82653208
1278,6227.88,1.1273,0,0,0,0,0,1485,481977,82653208
1279,6228.9,0.993,0,0,0,0,0,1485,481977,82653208
1280,6230.02,1.0266,0,0,0,0,0,1485,481977,82653208
1281,6231.94,1.2209,0,0,0,0,0,1485,481977,82653208
1282,6233.36,1.8223,0,0,0,0,0,1485,481977,82653208
1283,6234.93,1.808,0,0,0,0,0,1485,481977,82653208
1284,6236.28,1.5293,0,0,0,0,0,1485,481977,82653208
1285,6237.32,1.0012,0,0,0,0,0,1485,481977,82653208
1286,6238.36,1.0412,0,0,0,0,0,1485,481977,82653208
1287,6240.31,1.6899,0,0,0,0,0,1485,481977,82653208
1288,6241.41,1.2945,0,0,0,0,0,1485,481977,82653208
1289,6243.77,1.5004,0,0,0,0,0,1485,481977,82653208
1290,6245.7,2.575,0,0,0,0,0,1485,481977,82653208
1291,6248.17,2.0561,0,0,0,0,0,1485,481977,82653208
1292,6249.35,1.7511,0,0,0,0,0,1485,481977,82653208
1293,6250.98,1.5094,0,0,0,0,0,1485,481977,82653208
1294,6252.05,1.2807,0,0,0,0,0,1485,481977,82653208
1295,6254.02,1.4332,0,0,0,0,0,1485,481977,82653208
1296,6255.06,1.6099,0,0,0,0,0,1485,481977,82653208
1297,6256.67,1.3679,0,0,0,0,0,1485,481977,82653208
1298,6258.22,1.7344,0,0,0,0,0,1485,481977,82653208
1299,6259.7,1.0964,0,0,0,0,0,1485,481977,82653208
1300,6261.66,1.8944,0,0,0,0,0,1485,481977,82653208
1301,6264.07,1.5488,0,0,0,0,0,1485,481977,82653208
1302,6265.91,3.0311,0,0,0,0,0,1485,481977,82653208
1303,6267.38,1.571,0,0,0,0,0,1485,481977,82653208
1304,6268.91,1.4462,0,0,0,0,0,1485,481977,82653208
1305,6269.98,1.1973,0,0,0,0,0,1485,481977,82653208
1306,6271.7,1.4278,0,0,0,0,0,1485,481977,82653208
1307,6273.69,1.8674,0,0,0,0,0,1485,481977,82653208
1308,6275.3,1.9108,0,0,0,0,0,1485,481977,82653208
1309,6278.47,2.0805,0,0,0,0,0,1485,481977,82653208
1310,6281.01,3.2633,0,0,0,0,0,1485,481977,82653208
1311,6283.22,1.906,0,0,0,0,0,1485,481977,82653208
1312,6284.71,2.1969,0,0,0,0,0,1485,481977,82653208
1313,6286.22,1.5928,0,0,0,0,0,1485,481977,82653208
1314,6287.64,1.3891,0,0,0,0,0,1485,481977,82653208
1315,6289.32,1.448,0,0,0,0,0,1485,481977,82653208
1316,6290.71,1.33,0,0,0,0,0,1485,481977,82653208
1317,6292.42,1.7886,0,0,0,0,0,1485,481977,82653208
1318,6293.97,1.667,0,0,0,0,0,1485,481977,82653208
1319,6295.61,1.5391,0,0,0,0,0,1485,481977,82653208
1320,6296.95,1.6512,0,0,0,0,0,1485,481977,82653208
1321,6298.62,1.0302,0,0,0,0,0,1485,481977,82653208
1322,6300.25,2.1275,0,0,0,0,0,1485,481977,82653208
1323,6301.95,1.5494,0,0,0,0,0,1485,481977,82653208
1324,6303.59,1.6458,0,0,0,0,0,1485,481977,82653208
1325,6304.93,1.6273,0,0,0,0,0,1485,481977,82653208
1326,6306.29,0.9922,0,0,0,0,0,1485,481977,82653208
1327,6307.92,1.8936,0,0,0,0,0,1485,481977,82653208
1328,6309.4,1.4887,0,0,0,0,0,1485,481977,82653208
1329,6310.6,1.075,0,0,0,0,0,1485,481977,82653208
1330,6312.41,1.6665,0,0,0,0,0,1485,481977,82653208
1331,6314.66,1.7869,0,0,0,0,0,1485,481977,82653208
1332,6316.1,2.2391,0,0,0,0,0,1485,481977,82653208
1333,6317.33,1.009,0,0,0,0,0,1485,481977,82653208
1334,6319.27,1.9369,0,0,0,0,0,1485,481977,82653208
1335,6324.01,2.4463,0,0,0,0,0,1485,481977,82653208
1336,6328.24,5.7842,0,0,0,0,0,1485,481977,82653208
1337,6331.45,3.2345,0,0,0,0,0,1485,481977,82653208
1338,6335.9,4.4782,0,0,0,0,0,1485,481977,82653208
1339,6339.37,2.5383,0,0,0,0,0,1485,481977,82653208
1340,6345.99,7.3395,0,0,0,0,0,1485,481977,82653208
1341,6349.6,3.0874,0,0,0,0,0,1485,481977,82653208
1342,6353.61,4.2859,0,0,0,0,0,1485,481977,82653208
1343,6358.4,5.6371,0,0,0,0,0,1485,481977,82653208
1344,6360.93,2.7194,0,0,0,0,0,1485,481977,82653208
1345,6363.04,2.1361,0,0,0,0,0,1485,481977,82653208
1346,6364.54,1.6751,0,0,0,0,0,1485,481977,82653208
1347,6366.33,1.8942,0,0,0,0,0,1485,481977,82653208
1348,6368.56,1.9364,0,0,0,0,0,1485,481977,82653208
1349,6373.94,4.6502,0,0,0,0,0,1485,481977,82653208
1350,6375.64,2.4565,0,0,0,0,0,1485,481977,82653208
1351,6378,1.6896,0,0,0,0,0,1485,481977,82653208
1352,6379.72,2.4025,0,0,0,0,0,1485,481977,82653208
1353,6381.39,1.7339,0,0,0,0,0,1485,481977,82653208
1354,6384.07,2.4341,0,0,0,0,0,1485,481977,82653208
1355,6386.9,2.4569,0,0,0,0,0,1485,481977,82653208
1356,6389.22,2.7798,0,0,0,0,0,1485,481977,82653208
1357,6391.34,2.2977,0,0,0,0,0,1485,481977,82653208
1358,6393.04,1.7409,0,0,0,0,0,1485,481977,82653208
1359,6394.51,1.5348,0,0,0,0,0,1485,481977,82653208
1360,6395.72,1.1349,0,0,0,0,0,1485,481977,82653208
1361,6397.88,1.5802,0,0,0,0,0,1485,481977,82653208
1362,6399.77,2.3094,0,0,0,0,0,1485,481977,82653208
1363,6401.77,1.8123,0,0,0,0,0,1485,481977,82653208
1364,6403.77,2.2427,0,0,0,0,0,1485,481977,82653208
1365,6405.26,1.7033,0,0,0,0,0,1485,481977,82653208
1366,6407.89,1.9419,0,0,0,0,0,1485,481977,82653208
1367,6410.44,2.8127,0,0,0,0,0,1485,481977,82653208
1368,6413.19,3.1032,0,0,0,0,0,1485,481977,82653208
1369,6414.96,1.7797,0,0,0,0,0,1485,481977,82653208
1370,6416.6,1.5708,0,0,0,0,0,1485,481977,82653208
1371,6419.61,2.3286,0,0,0,0,0,1485,481977,82653208
1372,6421.2,2.2815,0,0,0,0,0,1485,481977,82653208
1373,6422.68,1.5687,0,0,0,0,0,1485,481977,82653208
1374,6424.03,1.4808,0,0,0,0,0,1485,481977,82653208
1375,6425.25,0.9666,0,0,0,0,0,1485,481977,82653208
1376,6427.26,2.2665,0,0,0,0,0,1485,481977,82653208
1377,6429.9,1.8082,0,0,0,0,0,1485,481977,82653208
1378,6431.69,2.2568,0,0,0,0,0,1485,481977,82653208
1379,6433.22,1.7313,0,0,0,0,0,1485,481977,82653208
1380,6434.81,1.6507,0,0,0,0,0,1485,481977,82653208
1381,6437.03,1.4556,0,0,0,0,0,1485,481977,82653208
1382,6438.64,2.4215,0,0,0,0,0,1485,481977,82653208
1383,6440.36,1.6725,0,0,0,0,0,1485,481977,82653208
1384,6442.25,1.6289,0,0,0,0,0,1485,481977,82653208
1385,6444.33,2.1864,0,0,0,0,0,1485,481977,82653208
1386,6446.23,2.1346,0,0,0,0,0,1485,481977,82653208
1387,6447.3,0.9942,0,0,0,0,0,1485,481977,82653208
1388,6448.96,1.5594,0,0,0,0,0,1485,481977,82653208
1389,6450.97,1.9123,0,0,0,0,0,1485,481977,82653208
1390,6452.39,1.6914,0,0,0,0,0,1485,481977,82653208
1391,6453.99,0.99,0,0,0,0,0,1485,481977,82653208
1392,6455.3,1.9606,0,0,0,0,0,1485,481977,82653208
1393,6457.35,1.8366,0,0,0,0,0,1485,481977,82653208
1394,6459.41,2.0917,0,0,0,0,0,1485,481977,82653208
1395,6462.3,1.7857,0,0,0,0,0,1485,481977,82653208
1396,6464.74,3.1123,0,0,0,0,0,1485,481977,82653208
1397,6466.35,1.9902,0,0,0,0,0,1485,481977,82653208
1398,6467.7,1.222,0,0,0,0,0,1485,481977,82653208
1399,6469.55,1.7539,0,0,0,0,0,1485,481977,82653208
1400,6472.35,2.6156,0,0,0,0,0,1485,481977,82653208
1401,6475.51,2.5809,0,0,0,0,0,1485,481977,82653208
1402,6478.61,3.4864,0,0,0,0,0,1485,481977,82653208
1403,6481.19,2.2358,0,0,0,0,0,1485,481977,82653208
1404,6485.03,2.6849,0,0,0,0,0,1485,481977,82653208
1405,6487.7,4.5988,0,0,0,0,0,1485,481977,82653208
1406,6489.55,1.7415,0,0,0,0,0,1485,481977,82653208
1407,6491.41,1.9773,0,0,0,0,0,1485,481977,82653208
1408,6493.92,2.1769,0,0,0,0,0,1485,481977,82653208
1409,6496.99,2.4066,0,0,0,0,0,1485,481977,82653208
