#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,chunkId,meshingUs,vertexCount
3,2895,0,464
3,1317624576693538891,0,1440
3,5270498306774157379,0,80
3,6588122883467694887,0,444
3,6588122883467694083,0,648
3,327,0,1312
4,1317624576693541667,0,856
4,1317624576693541742,0,1776
4,6588122883467694346,0,1904
4,5270498306774157314,0,1008
4,5270498306774157624,0,956
4,110,0,772
4,838,0,720
4,6588122883467694606,0,396
4,811,0,588
4,771,0,616
4,6588122883467694411,0,1044
4,1317624576693539416,0,2248
4,18,0,236
4,2626,0,408
4,6588122883467696682,0,1564
4,6588122883467694855,0,440
4,1317624576693541666,0,292
4,2375,0,1368
4,6588122883467697002,0,288
4,323,0,1696
4,810,0,996
4,2571,0,688
4,5270498306774156134,0,48
4,874,0,476
4,6588122883467696935,0,1320
4,2595,0,768
4,6588122883467696646,0,720
4,5270498306774157678,0,1632
4,20482,0,72
4,6588122883467694191,0,568
4,2634,0,1528
4,610,0,452
4,5270498306774157643,0,172
4,2882,0,804
4,6588122883467694631,0,1632
4,2054,0,164
4,6588122883467696238,0,1624
4,1317624576693539367,0,296
4,74,0,644
4,79,0,1260
4,6588122883467694350,0,1036
4,547,0,2324
4,2659,0,628
4,1317624576693539075,0,408
4,5270498306774158159,0,272
4,2158,0,848
4,6588122883467694634,0,3512
4,2059,0,772
4,6588122883467696234,0,740
4,2410,0,784
4,2087,0,248
4,1317624576693539370,0,388
4,6588122883467694155,0,1048
4,6588122883467696683,0,772
4,1317624576693539687,0,124
4,6588122883467694630,0,484
4,2922,0,312
4,6588122883467694447,0,1072
4,2627,0,1144
4,38,0,12
4,299,0,1648
5,6588122883467696135,0,1496
5,1317624576693539412,0,668
5,6588122883467694883,0,1104
5,259,0,1204
5,5270498306774157585,0,2136
5,803,0,1096
5,2667,0,168
5,290,0,64
5,6588122883467696170,0,1124
5,4134,0,52
5,5270498306774155274,0,1164
5,75,0,1404
5,1317624576693539591,0,136
5,6588122883467694886,0,972
5,6588122883467696706,0,744
5,2630,0,668
5,6588122883467696907,0,1308
5,615,0,36
5,579,0,24
5,5270498306774161446,0,216
5,10,0,568
5,1317624576693541670,0,524
5,1317624576693555714,0,728
5,16898,0,892
5,6588122883467696199,0,712
5,6588122883467696738,0,448
5,6588122883467696675,0,668
5,1317624576693539587,0,108
5,6588122883467696962,0,884
5,1317624576693538851,0,996
5,2862,0,568
5,2894,0,564
5,6588122883467696943,0,2016
5,2151,0,1760
5,2415,0,824
5,546,0,1684
5,6588122883467696686,0,1044
5,1317624576693538894,0,56
5,6588122883467696742,0,576
5,6588122883467694914,0,952
5,814,0,652
5,2818,0,1220
5,6588122883467694351,0,732
5,782,0,824
5,878,0,500
5,6588122883467696142,0,648
6,2915,0,872
6,1317624576693541231,0,252
6,1317624576693538830,0,208
6,6588122883467696651,0,1860
6,272,0,980
6,6588122883467694958,0,1384
6,6588122883467696451,0,2000
6,6588122883467694955,0,880
6,2090,0,1504
6,6588122883467696163,0,1604
6,6588122883467694891,0,768
6,6588122883467696911,0,1292
6,5270498306774159398,0,676
6,1317624576693555715,0,1404
6,1317624576693541443,0,176
6,6588122883467696998,0,896
6,2662,0,1324
6,5270498306774161442,0,356
6,1317624576693541731,0,588
6,16970,0,544
6,554,0,1964
6,1317624576693541735,0,1336
6,2123,0,1132
6,6588122883467696198,0,664
6,1317624576693539672,0,960
6,5270498306774157622,0,196
6,5270498306774157891,0,564
6,1317624576693539375,0,128
6,6588122883467694338,0,156
6,6588122883467694158,0,1040
6,6588122883467696988,0,1020
6,2414,0,232
6,6588122883467694667,0,84
6,53,0,152
6,6588122883467694414,0,1412
6,5270498306774156143,0,1016
6,6588122883467694602,0,120
6,39,0,780
7,1317624576693541739,0,48
7,1317624576693539627,0,80
7,2594,0,516
7,6588122883467694639,0,1244
7,623,0,52
7,1317624576693539331,0,1136
7,6588122883467694087,0,304
7,6588122883467696930,0,1096
7,20,0,1900
7,5270498306774157359,0,24
7,1317624576693539449,0,2544
7,1317624576693538822,0,1040
7,1317624576693538895,0,352
7,1317624576693539417,0,1468
7,6588122883467694159,0,1508
7,6588122883467696487,0,32
7,1317624576693541671,0,784
7,5270498306774155855,0,328
7,6588122883467694594,0,864
7,6402,0,124
7,6182,0,88
7,6588122883467696235,0,628
7,43,0,864
7,1317624576693539690,0,24
7,1317624576693539594,0,52
7,2091,0,2564
7,52,0,1236
8,5270498306774157596,0,1268
8,66,0,1532
8,2319,0,60
8,276,0,1520
8,6588122883467696167,0,372
8,6588122883467696957,0,152
8,2575,0,704
8,5270498306774157318,0,192
8,5270498306774157935,0,268
8,6588122883467696678,0,644
8,2055,0,1080
8,6588122883467694662,0,120
8,2122,0,756
8,16459,0,580
8,6588122883467696462,0,812
8,2567,0,1616
8,6588122883467696207,0,540
8,2570,0,496
8,6588122883467697023,0,156
8,6588122883467696231,0,1064
8,5270498306774157615,0,392
8,5270498306774155334,0,644
8,555,0,1228
8,2923,0,808
8,2406,0,68
8,2379,0,1580
8,6588122883467696995,0,652
8,5270498306774156111,0,792
9,1317624576693539357,0,688
9,6588122883467694375,0,668
9,6588122883467694370,0,872
9,1317624576693541738,0,724
9,6588122883467696687,0,1728
9,1317624576693539353,0,1164
9,5270498306774156099,0,1140
9,6588122883467694434,0,676
9,6588122883467696747,0,52
9,5270498306774159366,0,1276
9,5270498306774155555,0,64
9,5270498306774157679,0,932
9,2058,0,288
9,5270498306774157648,0,1188
9,1317624576693539664,0,604
9,5270498306774157390,0,252
9,2599,0,980
9,5270498306774155331,0,828
9,2118,0,724
9,71,0,1484
9,2119,0,616
9,1317624576693539444,0,1036
9,1317624576693539106,0,180
9,1317624576693539440,0,1076
9,5270498306774155330,0,1372
9,778,0,812
10,2126,0,1124
10,2154,0,1056
10,6588122883467696761,0,1392
10,2822,0,1880
10,6588122883467694115,0,768
10,258,0,12
10,5270498306774157680,0,1908
10,6588122883467696138,0,1372
10,6588122883467694663,0,28
10,5270498306774159394,0,1456
10,5270498306774156103,0,1424
10,6588122883467696459,0,1244
10,6588122883467694694,0,2636
10,1317624576693538855,0,2248
10,1317624576693555723,0,604
10,2382,0,660
10,6588122883467694850,0,728
10,17,0,3488
10,2887,0,628
10,6588122883467694599,0,1928
10,2347,0,76
10,6588122883467694146,0,948
10,2315,0,344
10,1317624576693539408,0,884
11,2886,0,436
11,2863,0,1260
11,1317624576693541679,0,668
11,846,0,368
11,78,0,1396
11,2851,0,1288
11,335,0,632
11,272,0,896
11,4130,0,136
11,5270498306774157391,0,56
11,6588122883467694342,0,768
11,6588122883467696974,0,1132
11,1317624576693539705,0,648
11,6588122883467696750,0,1112
11,6588122883467694150,0,860
11,2855,0,780
11,47,0,876
11,11,0,1160
11,2858,0,1184
11,591,0,216
11,6588122883467696483,0,536
11,1317624576693539389,0,828
11,5270498306774158086,0,236
11,5270498306774157688,0,1300
11,5270498306774157671,0,1100
11,6588122883467696143,0,636
11,2606,0,1488
11,2051,0,876
12,1317624576693539665,0,396
12,6588122883467694858,0,432
12,5270498306774157684,0,536
12,834,0,1692
12,367,0,1300
12,2830,0,2104
12,6588122883467694154,0,888
12,1317624576693539353,0,1144
12,2378,0,1960
12,5270498306774157666,0,136
12,6588122883467696711,0,1160
12,2607,0,1384
12,35,0,1112
12,1317624576693539339,0,388
12,6588122883467696139,0,600
12,5270498306774157423,0,100
12,25,0,288
12,1317624576693539669,0,660
12,1317624576693555787,0,1560
12,5270498306774157365,0,1200
12,6588122883467694410,0,828
13,5270498306774155306,0,32
13,5270498306774155854,0,40
13,6588122883467696906,0,588
13,6588122883467696654,0,1828
13,1317624576693539409,0,2668
13,5270498306774159618,0,1272
13,5270498306774157592,0,1248
13,551,0,616
13,2147,0,724
13,6588122883467694442,0,1676
13,5270498306774161666,0,620
13,5270498306774155887,0,1304
13,6588122883467696719,0,1800
13,5270498306774157653,0,772
13,1317624576693539598,0,408
13,5270498306774157383,0,588
13,1317624576693539453,0,1724
13,5270498306774157364,0,1924
13,5270498306774156102,0,24
13,6588122883467696934,0,1224
13,5270498306774157315,0,328
14,1317624576693539413,0,1064
14,2402,0,88
14,5270498306774157361,0,504
14,6588122883467694439,0,480
14,2919,0,1008
14,1317624576693555275,0,312
14,6588122883467694658,0,112
14,6588122883467696732,0,24
14,1317624576693539677,0,984
14,6588122883467696760,0,448
14,6588122883467697013,0,976
14,835,0,164
14,6588122883467696162,0,472
14,866,0,1176
14,6438,0,404
14,6588122883467694959,0,964
14,6588122883467694406,0,768
14,6588122883467696194,0,1180
14,802,0,592
14,5270498306774155558,0,1132
14,1317624576693539377,0,1804
14,5270498306774157340,0,932
15,16899,0,1032
15,2663,0,1712
15,1317624576693539630,0,212
15,16458,0,760
15,1317624576693539441,0,932
15,1317624576693539676,0,1172
15,329,0,16
15,870,0,1176
15,1317624576693539079,0,524
15,2562,0,1444
15,1317624576693539409,0,2668
15,1317624576693539421,0,812
15,6588122883467696718,0,1364
15,774,0,556
15,5270498306774157382,0,588
15,1317624576693539330,0,1240
15,5270498306774157899,0,1100
15,5270498306774157621,0,2232
15,806,0,1332
15,5270498306774157689,0,196
15,5270498306774157422,0,16
15,99,0,1136
16,6588122883467694407,0,1832
16,5270498306774157360,0,836
16,5270498306774157415,0,12
16,1317624576693539672,0,908
16,6588122883467694690,0,680
16,1317624576693539074,0,796
16,6588122883467694862,0,420
16,2671,0,68
16,6588122883467696450,0,2136
16,5270498306774157649,0,812
16,1317624576693539388,0,348
16,6588122883467696134,0,484
16,271,0,832
16,303,0,1252
16,16971,0,760
16,2914,0,912
16,308,0,732
16,5270498306774157368,0,976
16,5270498306774158155,0,336
16,6588122883467696733,0,1364
16,1317624576693539673,0,1528
16,2383,0,2084
16,6588122883467694082,0,1176
16,5270498306774157355,0,8
16,5270498306774157620,0,1428
17,5270498306774157372,0,404
17,5270498306774157657,0,740
17,5270498306774157424,0,352
17,267,0,388
17,2859,0,760
17,6588122883467696985,0,1324
17,6588122883467696764,0,132
17,1317624576693539385,0,884
17,16451,0,408
17,2094,0,636
17,6588122883467696710,0,772
17,5270498306774157642,0,8
17,1317624576693539696,0,920
17,5270498306774157333,0,756
17,6588122883467696239,0,1028
17,6588122883467694947,0,1692
17,6588122883467696650,0,1836
17,1317624576693539595,0,8
17,6588122883467696455,0,724
17,355,0,2176
17,4354,0,136
17,304,0,1552
17,1317624576693541674,0,784
17,2638,0,1292
17,5270498306774157688,0,1256
17,2566,0,1208
18,2890,0,800
18,5270498306774157429,0,932
18,6588122883467696970,0,1012
18,5270498306774156142,0,652
18,6588122883467694915,0,464
18,1317624576693539665,0,396
18,614,0,1400
18,5270498306774157649,0,812
18,1317624576693539709,0,700
18,5270498306774157373,0,776
18,6588122883467694635,0,676
18,2826,0,584
18,587,0,40
18,5270498306774157328,0,188
18,2095,0,2304
18,5270498306774158119,0,68
18,2407,0,128
18,6588122883467696764,0,132
18,1317624576693539700,0,968
18,1317624576693539352,0,496
18,5270498306774157674,0,352
18,1317624576693539683,0,12
18,1317624576693539609,0,556
18,1317624576693539376,0,952
18,15,0,556
18,1317624576693555778,0,1088
18,277,0,788
18,1317624576693539395,0,60
19,1317624576693539673,0,1528
19,6588122883467696938,0,684
19,42,0,1432
19,1317624576693541451,0,56
19,5270498306774157629,0,2772
19,2850,0,1848
19,5270498306774157660,0,724
19,1317624576693541457,0,1308
19,783,0,660
19,6588122883467694954,0,2228
19,5270498306774157410,0,180
19,6588122883467697016,0,1212
19,1317624576693538823,0,1648
19,5270498306774157588,0,2364
19,6588122883467694446,0,1176
19,359,0,2348
19,770,0,924
19,1317624576693539348,0,640
19,270,0,400
19,1317624576693539452,0,1944
19,1317624576693539380,0,812
19,2823,0,1032
19,1317624576693539342,0,108
19,366,0,1136
19,1317624576693539696,0,920
19,1317624576693538858,0,284
19,5270498306774157425,0,720
19,2831,0,864
19,807,0,1200
20,302,0,572
20,5270498306774156107,0,1472
20,5270498306774157625,0,1844
20,103,0,1156
20,1317624576693539343,0,8
20,1317624576693539445,0,688
20,5270498306774157589,0,1900
20,5270498306774157584,0,1268
20,2890,0,800
20,5270498306774157667,0,236
20,1317624576693538854,0,1572
20,5270498306774157432,0,312
20,2819,0,824
20,1317624576693539626,0,336
20,6588122883467696942,0,1824
20,5270498306774158132,0,1228
20,304,0,1552
20,1317624576693539609,0,556
20,309,0,24
20,2827,0,856
20,6588122883467694179,0,1076
20,2918,0,848
20,2574,0,856
20,1317624576693539697,0,948
20,2064,0,1088
20,1317624576693539605,0,464
20,1317624576693541450,0,40
21,6588122883467696902,0,1128
21,1317624576693538862,0,172
21,5270498306774161414,0,456
21,6588122883467696760,0,448
21,5270498306774158118,0,248
21,6588122883467694950,0,820
21,5270498306774157397,0,288
21,5270498306774158128,0,540
21,309,0,24
21,1317624576693539420,0,1468
21,5270498306774158082,0,12
21,5270498306774155554,0,1044
21,6588122883467694379,0,652
21,2854,0,1344
21,6588122883467696458,0,1444
21,5270498306774159622,0,732
21,1317624576693541465,0,408
21,3,0,12
21,5270498306774157341,0,816
21,6588122883467696989,0,2456
21,5270498306774157593,0,1844
22,522,0,480
22,5270498306774157392,0,1240
22,2351,0,136
22,5270498306774158133,0,1604
22,6588122883467696226,0,932
22,6588122883467694182,0,1200
22,48,0,2428
22,2666,0,1020
22,1317624576693539644,0,1440
22,5270498306774157628,0,2056
22,5270498306774157656,0,520
22,5270498306774157693,0,204
22,1317624576693539645,0,484
22,1317624576693541468,0,1088
22,5270498306774157903,0,1004
22,24,0,1636
22,6588122883467696967,0,1432
22,1317624576693539668,0,1284
22,305,0,772
22,5270498306774157396,0,1420
22,1317624576693539601,0,528
22,5270498306774158096,0,1448
23,5270498306774157404,0,1048
23,5270498306774157433,0,1184
23,1317624576693538937,0,1120
23,9223372036854773751,0,4
23,6588122883467696715,0,1228
23,6588122883467694383,0,472
23,519,0,1508
23,6588122883467694122,0,548
23,5270498306774157689,0,196
23,1317624576693539381,0,528
23,5270498306774157414,0,8
23,1317624576693538905,0,52
23,6588122883467694127,0,452
23,1317624576693539695,0,16
23,6588122883467696765,0,1304
23,5270498306774157597,0,1772
23,6588122883467694374,0,1372
23,1317624576693539613,0,484
24,5270498306774157876,0,2164
24,847,0,28
24,1317624576693538941,0,880
24,5270498306774157404,0,1048
24,1317624576693539389,0,824
24,16450,0,220
24,6588122883467694347,0,1180
24,1317624576693539709,0,700
24,1317624576693541461,0,2112
24,5270498306774155883,0,828
24,5270498306774158114,0,332
24,5270498306774158101,0,1916
24,5270498306774155573,0,676
24,1317624576693539445,0,688
24,5270498306774158129,0,1524
24,5270498306774157661,0,476
24,5270498306774157329,0,680
24,5270498306774157681,0,488
24,334,0,1264
25,1317624576693539708,0,496
25,6406,0,360
25,529,0,264
25,5270498306774157336,0,1132
25,6588122883467694123,0,476
25,1317624576693539641,0,1076
25,1317624576693541460,0,1772
25,615,0,36
25,5270498306774158100,0,1428
25,1317624576693541400,0,852
25,1317624576693539637,0,912
25,6588122883467694435,0,760
25,6588122883467696931,0,1084
25,5270498306774155573,0,676
25,518,0,2604
25,6588122883467696230,0,2044
25,1317624576693538909,0,832
25,1317624576693539704,0,1732
26,6588122883467696966,0,1000
26,5270498306774157931,0,364
26,5270498306774157400,0,724
26,3952873730080620191,0,76
26,5270498306774157681,0,488
26,5270498306774157365,0,1200
26,5270498306774157872,0,1280
26,2097,0,628
26,5270498306774157648,0,1128
26,1317624576693539612,0,128
26,5270498306774157419,0,8
26,536,0,2012
26,2639,0,256
26,2096,0,1512
26,5270498306774155279,0,488
26,1317624576693539640,0,380
26,6588122883467696508,0,616
26,1317624576693539161,0,1136
26,5270498306774158097,0,1608
27,536,0,2012
27,6588122883467694627,0,3056
27,1317624576693539363,0,56
27,2065,0,472
27,2635249153387080867,0,48
27,2068,0,1580
27,1317624576693541456,0,2644
27,568,0,136
27,2069,0,156
27,5270498306774161670,0,460
27,333,0,16
27,5270498306774158140,0,1828
27,6588122883467696761,0,1332
27,6588122883467694918,0,1800
27,1317624576693538936,0,2184
27,1317624576693541497,0,1560
27,1317624576693538908,0,2252
27,5270498306774155576,0,1108
27,5270498306774157436,0,1008
27,1317624576693541405,0,860
27,6588122883467694968,0,48
27,70,0,692
27,2155,0,800
27,5270498306774155637,0,648
27,5270498306774157337,0,1328
27,6588122883467696989,0,2456
27,1317624576693539608,0,104
27,1317624576693539668,0,1284
28,2926,0,692
28,7905747460161236630,0,4
28,1317624576693539356,0,1204
28,5270498306774155581,0,1008
28,1317624576693538940,0,600
28,5270498306774157405,0,1044
28,1317624576693541489,0,3028
28,1317624576693539590,0,24
28,586,0,244
28,1317624576693539165,0,948
28,6588122883467694969,0,448
28,5270498306774158108,0,1544
28,2063,0,1140
28,5270498306774157652,0,1700
28,5270498306774158100,0,1428
28,1317624576693541401,0,532
28,2926,0,692
28,5270498306774155637,0,648
28,2150,0,2452
28,5270498306774155577,0,700
28,6588122883467694186,0,1524
28,6588122883467696206,0,556
28,5270498306774157373,0,776
28,5270498306774157332,0,1280
29,6588122883467696739,0,784
29,1317624576693541675,0,580
29,1317624576693539633,0,560
29,2127,0,604
29,5270498306774157401,0,1196
29,1317624576693541488,0,2172
29,1317624576693541393,0,1692
29,1317624576693541496,0,884
29,1317624576693539600,0,1404
29,6588122883467694382,0,916
29,1317624576693541456,0,2644
29,1317624576693541464,0,360
29,5270498306774155577,0,664
29,16963,0,792
29,5270498306774155569,0,1108
29,6588122883467696504,0,48
29,5270498306774155581,0,948
29,526,0,708
29,1317624576693539636,0,1440
29,331,0,792
29,1317624576693539604,0,1028
29,6588122883467696984,0,436
29,2411,0,2124
29,1317624576693539381,0,528
30,1317624576693539618,0,16
30,1317624576693539641,0,1076
30,1317624576693541730,0,36
30,1317624576693539384,0,452
30,5270498306774157873,0,1132
30,5270498306774156139,0,1424
30,6588122883467694339,0,524
30,815,0,780
30,5270498306774158104,0,952
30,273,0,444
30,5270498306774157437,0,980
30,1317624576693539419,0,160
30,2658,0,1340
30,1317624576693555779,0,968
30,5270498306774157393,0,264
30,5270498306774155632,0,844
30,5270498306774155580,0,1052
30,5270498306774155335,0,332
30,1317624576693539193,0,876
30,1317624576693539160,0,1064
30,559,0,1120
30,5270498306774157646,0,32
31,1317624576693539701,0,520
31,540,0,860
31,3952873730080617715,0,20
31,1317624576693538901,0,2764
31,6588122883467694851,0,428
31,5270498306774155541,0,928
31,2635249153387079321,0,40
31,6588122883467696501,0,2400
31,6588122883467696655,0,924
31,362,0,2280
31,5270498306774155540,0,1424
31,6588122883467694941,0,2176
31,5270498306774159654,0,1272
31,541,0,2124
31,2159,0,556
31,46,0,772
31,1317624576693539160,0,1064
31,2371,0,1200
31,5270498306774155338,0,292
31,5270498306774155568,0,2136
31,1317624576693538904,0,1224
31,1317624576693541501,0,2504
31,5270498306774158136,0,1684
31,6588122883467694402,0,1064
31,1317624576693541469,0,1072
31,6588122883467694638,0,1476
32,6588122883467694940,0,2136
32,541,0,2096
32,1317624576693538897,0,1340
32,1317624576693539349,0,1264
32,569,0,692
32,6588122883467696984,0,436
32,1317624576693541404,0,1292
32,5270498306774157877,0,1416
32,6588122883467694941,0,2080
32,1317624576693541433,0,1628
32,2108,0,356
32,1317624576693539623,0,32
32,5270498306774157884,0,1092
32,2100,0,4912
32,5270498306774158141,0,1108
32,1317624576693539632,0,1104
32,5270498306774155548,0,1396
32,537,0,1404
32,6588122883467696497,0,1884
32,5270498306774158141,0,1108
32,2050,0,152
32,5270498306774155633,0,1272
32,5270498306774155644,0,1012
32,2635,0,116
32,6588122883467696501,0,2320
32,5270498306774155636,0,1364
32,1317624576693539164,0,876
32,1317624576693541500,0,1092
32,5270498306774157844,0,800
32,5270498306774157428,0,1064
33,1317624576693538929,0,1912
33,5270498306774156110,0,1416
33,2109,0,20
33,1317624576693539193,0,876
33,5270498306774158137,0,1556
33,2101,0,2560
33,5270498306774157405,0,972
33,1317624576693538933,0,1336
33,1317624576693539441,0,932
33,5270498306774157840,0,1172
33,5270498306774157845,0,872
33,5270498306774155549,0,1604
33,1317624576693541392,0,1348
33,5270498306774158137,0,1556
33,6588122883467694933,0,312
33,5270498306774155645,0,1384
33,6588122883467696707,0,1028
33,5270498306774157369,0,1264
33,5270498306774158109,0,1396
34,6588122883467694933,0,312
34,5270498306774155549,0,1604
34,5270498306774158109,0,1396
34,1317624576693541397,0,1356
34,6588122883467696469,0,1060
34,1317624576693541493,0,828
34,1317624576693539197,0,1064
35,6588122883467696465,0,84
35,1317624576693539192,0,992
35,5270498306774158105,0,2512
35,1317624576693541492,0,1604
35,5270498306774155604,0,1032
35,1317624576693541432,0,696
35,1317624576693539153,0,612
35,5270498306774157880,0,848
35,5270498306774155640,0,1000
36,2635249153387079376,0,16
36,1317624576693541492,0,1608
36,5270498306774157841,0,708
36,6588122883467694937,0,1896
36,1317624576693538900,0,920
36,592,0,664
36,5270498306774155536,0,836
36,2321,0,3036
36,1317624576693538896,0,2220
36,2320,0,2136
36,5270498306774155537,0,1524
37,5270498306774158196,0,1328
37,5270498306774157885,0,2608
37,1317624576693541396,0,1416
37,1317624576693538928,0,2024
37,596,0,1024
37,1317624576693540953,0,836
37,6588122883467696500,0,2996
37,1317624576693541720,0,1204
37,624,0,1396
37,6588122883467694936,0,1456
37,1317624576693539157,0,768
37,5270498306774158192,0,2624
37,5270498306774155544,0,1532
37,5270498306774156084,0,1128
37,1317624576693541721,0,1884
37,6588122883467696496,0,3180
37,5270498306774155605,0,1256
37,5270498306774155641,0,1104
37,1317624576693541437,0,900
37,2328,0,1524
38,624,0,1396
38,2328,0,1524
38,1317624576693538928,0,2416
38,1317624576693539196,0,260
38,5270498306774157852,0,812
38,1317624576693541425,0,1420
38,1317624576693538898,0,72
38,628,0,96
39,9223372036854773667,0,40
39,2329,0,924
39,3952873730080620222,0,8
39,6588122883467696468,0,1228
39,5270498306774158164,0,1108
39,5270498306774155545,0,1556
39,6588122883467694929,0,760
39,1317624576693538932,0,2436
39,1317624576693541713,0,1176
40,6588122883467696464,0,1760
40,2635249153387079632,0,88
40,5270498306774157881,0,1052
40,7905747460161234871,0,4
40,848,0,12
40,1317624576693541436,0,684
40,1317624576693539152,0,1616
40,2329,0,924
40,2384,0,40
40,1317624576693539185,0,392
40,5270498306774158160,0,2688
40,5270498306774155600,0,908
40,5270498306774155612,0,744
41,2635249153387079618,0,4
41,1317624576693541712,0,2644
41,848,0,16
41,1317624576693541424,0,1180
41,5270498306774156085,0,800
41,1317624576693540952,0,596
41,2384,0,40
41,5270498306774158160,0,2688
41,5270498306774156080,0,1324
41,5270498306774157848,0,1232
41,6588122883467696464,0,1940
41,1317624576693540957,0,924
42,1317624576693539156,0,808
