#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,timestampMs,dtMs,cpuRebuildMs,gpuBusyMs,bytesUploaded,uploadBudget,chunksRebuilt,drawCalls,triangles,vramLiveBytes,cpuMemBytes
0,4130.4,35.3456,39.734,0,0,524288,10,1407,468294,79800176,243335168
0,4162.77,32.5633,17.854,0,0,524288,7,1414,470834,80004536,245432320
0,4194.82,32.3721,37.441,0,0,524288,10,1424,475180,80346384,247529472
0,4224.96,32.0472,28.652,0,0,524288,9,1433,479124,80615120,249626624
0,4244.17,30.1695,29.514,0,0,524288,10,1443,482461,80898416,249790464
0,4246.58,19.184,0,0,0,524288,0,1444,482916,80898416,249790464
0,4248.65,2.4231,0,0,0,524288,0,1444,482916,80898416,249790464
0,4250.69,2.0547,0,0,0,524288,0,1444,482916,80898416,249790464
0,4252.88,2.031,0,0,0,524288,0,1444,482916,80898416,249790464
0,4255.79,2.1996,0,0,0,524288,0,1444,482916,80898416,249790464
0,4258.3,2.9106,0,0,0,524288,0,1444,482916,80898416,249790464
0,4262.34,2.5136,0,0,0,524288,0,1444,482916,80898416,249790464
0,4264.32,4.0306,0,0,0,524288,0,1444,482916,80898416,249790464
0,4266.63,1.9798,0,0,0,524288,0,1444,482916,80898416,249790464
0,4270.84,2.3149,0,0,0,524288,0,1444,482916,80898416,249790464
0,4273.37,4.2097,0,0,0,524288,0,1444,482916,80898416,249790464
0,4275.29,2.529,0,0,0,524288,0,1444,482916,80898416,249790464
0,4277.84,1.9328,0,0,0,524288,0,1444,482916,80898416,249790464
0,4282.18,2.5328,0,0,0,524288,0,1444,482916,80898416,249790464
0,4284.3,4.3369,0,0,0,524288,0,1444,482916,80898416,249790464
0,4286.58,2.1237,0,0,0,524288,0,1444,482916,80898416,249790464
0,4291.31,2.2792,0,0,0,524288,0,1444,482916,80898416,249790464
0,4293.51,4.7341,0,0,0,524288,0,1444,482916,80898416,249790464
0,4295.52,2.2007,0,0,0,524288,0,1444,482916,80898416,249790464
0,4298.11,2.0104,0,0,0,524288,0,1444,482916,80898416,249790464
0,4302.66,2.5817,0,0,0,524288,0,1444,482916,80898416,249790464
0,4305.11,4.8258,0,0,0,524288,0,1444,482916,80898416,249790464
0,4307.17,2.1823,0,0,0,524288,0,1444,482916,80898416,249790464
0,4311.49,2.0623,0,0,0,524288,0,1444,482916,80898416,249790464
0,4313.52,4.3082,0,0,0,524288,0,1444,482916,80898416,249790464
0,4315.91,2.034,0,0,0,524288,0,1444,482916,80898416,249790464
0,4319.2,2.3882,0,0,0,524288,0,1444,482916,80898416,249790464
0,4322.7,3.3448,0,0,0,524288,0,1444,482916,80898416,249790464
0,4324.73,3.4533,0,0,0,524288,0,1444,482916,80898416,249790464
0,4328.39,2.0254,0,0,0,524288,0,1444,482916,80898416,249790464
0,4332.42,3.6598,0,0,0,524288,0,1444,482916,80898416,249790464
0,4334.7,4.0318,0,0,0,524288,0,1444,482916,80898416,249790464
0,4337.69,2.478,0,0,0,524288,0,1444,482916,80898416,249790464
0,4341.5,2.7911,0,0,0,524288,0,1444,482916,80898416,249790464
0,4343.97,3.8078,0,0,0,524288,0,1444,482916,80898416,249790464
0,4346.08,2.4671,0,0,0,524288,0,1444,482916,80898416,249790464
0,4348.41,2.129,0,0,0,524288,0,1444,482916,80898416,249790464
0,4353.18,2.3174,0,0,0,524288,0,1444,482916,80898416,249790464
0,4355.84,4.7889,0,0,0,524288,0,1444,482916,80898416,249790464
0,4357.91,2.6549,0,0,0,524288,0,1444,482916,80898416,249790464
0,4361.96,2.0528,0,0,0,524288,0,1444,482916,80898416,249790464
0,4364.47,4.0508,0,0,0,524288,0,1444,482916,80898416,249790464
0,4367.18,2.5147,0,0,0,524288,0,1444,482916,80898416,249790464
0,4370.19,2.7294,0,0,0,524288,0,1444,482916,80898416,249790464
0,4373.01,3.0059,0,0,0,524288,0,1444,482916,80898416,249790464
0,4375.07,2.8036,0,0,0,524288,0,1444,482916,80898416,249790464
0,4377.75,2.0618,0,0,0,524288,0,1444,482916,80898416,249790464
0,4382.11,2.6803,0,0,0,524288,0,1444,482916,80898416,249790464
0,4384.28,4.3747,0,0,0,524288,0,1444,482916,80898416,249790464
0,4386.3,2.1512,0,0,0,524288,0,1444,482916,80898416,249790464
0,4388.67,2.0161,0,0,0,524288,0,1444,482916,80898416,249790464
0,4389.77,2.3668,0,0,0,524288,0,1444,482916,80898416,249790464
0,4390.81,1.1068,0,0,0,524288,0,1444,482916,80898416,249790464
0,4391.79,1.0388,0,0,0,524288,0,1444,482916,80898416,249790464
0,4393.39,0.9727,0,0,0,524288,0,1444,482916,80898416,249790464
0,4394.34,1.5979,0,0,0,524288,0,1444,482916,80898416,249790464
0,4396.41,0.9552,0,0,0,524288,0,1444,482916,80898416,249790464
0,4398.3,2.2798,0,0,0,524288,0,1444,482916,80898416,249790464
0,4399.58,1.6889,0,0,0,524288,0,1444,482916,80898416,249790464
0,4400.8,1.2752,0,0,0,524288,0,1444,482916,80898416,249790464
0,4402.11,1.22,0,0,0,524288,0,1444,482916,80898416,249790464
0,4403.63,1.3531,0,0,0,524288,0,1444,482916,80898416,249790464
0,4405.21,1.4795,0,0,0,524288,0,1444,482916,80898416,249790464
0,4407.04,1.5755,0,0,0,524288,0,1444,482916,80898416,249790464
0,4409.31,1.8361,0,0,0,524288,0,1444,482916,80898416,249790464
0,4411.15,2.2853,0,0,0,524288,0,1444,482916,80898416,249790464
0,4412.88,1.8316,0,0,0,524288,0,1444,482916,80898416,249790464
0,4414.22,1.7251,0,0,0,524288,0,1444,482916,80898416,249790464
0,4415.28,1.3349,0,0,0,524288,0,1444,482916,80898416,249790464
0,4416.51,1.0657,0,0,0,524288,0,1444,482916,80898416,249790464
0,4417.72,1.2201,0,0,0,524288,0,1444,482916,80898416,249790464
0,4418.71,1.2117,0,0,0,524288,0,1444,482916,80898416,249790464
0,4420.31,0.9859,0,0,0,524288,0,1444,482916,80898416,249790464
0,4421.34,1.6064,0,0,0,524288,0,1444,482916,80898416,249790464
0,4423.02,1.0308,0,0,0,524288,0,1444,482916,80898416,249790464
0,4423.97,1.6766,0,0,0,524288,0,1444,482916,80898416,249790464
0,4425.52,0.9458,0,0,0,524288,0,1444,482916,80898416,249790464
0,4426.95,1.5551,0,0,0,524288,0,1444,482916,80898416,249790464
0,4428.53,1.4835,0,0,0,524288,0,1444,482916,80898416,249790464
0,4429.64,1.5235,0,0,0,524288,0,1444,482916,80898416,249790464
0,4430.69,1.1155,0,0,0,524288,0,1444,482916,80898416,249790464
0,4431.66,1.0423,0,0,0,524288,0,1444,482916,80898416,249790464
0,4432.7,0.9724,0,0,0,524288,0,1444,482916,80898416,249790464
0,4433.69,1.0432,0,0,0,524288,0,1444,482916,80898416,249790464
0,4435.26,0.9832,0,0,0,524288,0,1444,482916,80898416,249790464
0,4436.45,1.6141,0,0,0,524288,0,1444,482916,80898416,249790464
0,4437.63,1.1509,0,0,0,524288,0,1444,482916,80898416,249790464
0,4438.66,1.1784,0,0,0,524288,0,1444,482916,80898416,249790464
0,4439.71,1.0281,0,0,0,524288,0,1444,482916,80898416,249790464
0,4440.68,1.0529,0,0,0,524288,0,1444,482916,80898416,249790464
0,4441.67,0.9728,0,0,0,524288,0,1444,482916,80898416,249790464
0,4443.72,1.3178,0,0,0,524288,0,1444,482916,80898416,249790464
0,4445.21,1.7396,0,0,0,524288,0,1444,482916,80898416,249790464
0,4446.56,1.4758,0,0,0,524288,0,1444,482916,80898416,249790464
0,4448.34,1.3485,0,0,0,524288,0,1444,482916,80898416,249790464
0,4449.33,1.7775,0,0,0,524288,0,1444,482916,80898416,249790464
0,4450.36,0.9904,0,0,0,524288,0,1444,482916,80898416,249790464
0,4451.3,1.0233,0,0,0,697303,0,1444,482916,80898416,249790464
0,4452.49,1.0022,0,0,0,697303,0,1444,482916,80898416,249790464
0,4453.43,1.1325,0,0,0,697303,0,1444,482916,80898416,249790464
0,4454.39,0.9423,0,0,0,697303,0,1444,482916,80898416,249790464
0,4455.39,0.9598,0,0,0,697303,0,1444,482916,80898416,249790464
0,4456.5,1.0001,0,0,0,697303,0,1444,482916,80898416,249790464
0,4457.97,1.1034,0,0,0,697303,0,1444,482916,80898416,249790464
0,4459.55,1.4719,0,0,0,697303,0,1444,482916,80898416,249790464
0,4460.52,1.5835,0,0,0,697303,0,1444,482916,80898416,249790464
0,4461.47,0.9674,0,0,0,697303,0,1444,482916,80898416,249790464
0,4462.47,0.9514,0,0,0,697303,0,1444,482916,80898416,249790464
0,4463.49,0.9924,0,0,0,697303,0,1444,482916,80898416,249790464
0,4464.41,1.024,0,0,0,697303,0,1444,482916,80898416,249790464
0,4465.52,0.9221,0,0,0,697303,0,1444,482916,80898416,249790464
0,4466.61,1.1176,0,0,0,697303,0,1444,482916,80898416,249790464
0,4467.84,1.0805,0,0,0,697303,0,1444,482916,80898416,249790464
0,4468.9,1.2315,0,0,0,697303,0,1444,482916,80898416,249790464
0,4470.54,1.0611,0,0,0,697303,0,1444,482916,80898416,249790464
0,4471.55,1.6423,0,0,0,697303,0,1444,482916,80898416,249790464
0,4472.54,1.0093,0,0,0,697303,0,1444,482916,80898416,249790464
0,4473.62,0.9848,0,0,0,697303,0,1444,482916,80898416,249790464
0,4474.62,1.0948,0,0,0,697303,0,1444,482916,80898416,249790464
0,4475.89,0.9902,0,0,0,697303,0,1444,482916,80898416,249790464
0,4477.18,1.2692,0,0,0,697303,0,1444,482916,80898416,249790464
0,4478.3,1.2901,0,0,0,697303,0,1444,482916,80898416,249790464
0,4479.39,1.1153,0,0,0,697303,0,1444,482916,80898416,249790464
0,4480.52,1.0979,0,0,0,697303,0,1444,482916,80898416,249790464
0,4482.25,1.1259,0,0,0,697303,0,1444,482916,80898416,249790464
0,4483.45,1.7339,0,0,0,697303,0,1444,482916,80898416,249790464
0,4484.55,1.1957,0,0,0,697303,0,1444,482916,80898416,249790464
0,4485.93,1.1035,0,0,0,697303,0,1444,482916,80898416,249790464
0,4487.35,1.4363,0,0,0,697303,0,1444,482916,80898416,249790464
0,4489.11,1.3666,0,0,0,697303,0,1444,482916,80898416,249790464
0,4493.3,1.7543,0,0,0,697303,0,1444,482916,80898416,249790464
0,4494.31,4.1869,0,0,0,697303,0,1444,482916,80898416,249790464
0,4495.34,1.0081,0,0,0,697303,0,1444,482916,80898416,249790464
0,4496.48,1.0405,0,0,0,697303,0,1444,482916,80898416,249790464
0,4498.2,1.1371,0,0,0,697303,0,1444,482916,80898416,249790464
0,4499.17,1.7145,0,0,0,697303,0,1444,482916,80898416,249790464
0,4500.25,0.9711,0,0,0,697303,0,1444,482916,80898416,249790464
0,4501.17,1.0769,0,0,0,697303,0,1444,482916,80898416,249790464
0,4502.32,0.9273,0,0,0,697303,0,1444,482916,80898416,249790464
0,4503.73,1.1446,0,0,0,697303,0,1444,482916,80898416,249790464
0,4505.28,1.4171,0,0,0,697303,0,1444,482916,80898416,249790464
0,4507.21,1.587,0,0,0,697303,0,1444,482916,80898416,249790464
0,4508.75,1.8958,0,0,0,697303,0,1444,482916,80898416,249790464
0,4510.68,1.7196,0,0,0,697303,0,1444,482916,80898416,249790464
0,4512.62,1.7493,0,0,0,697303,0,1444,482916,80898416,249790464
0,4513.72,1.9347,0,0,0,697303,0,1444,482916,80898416,249790464
0,4514.72,1.1021,0,0,0,697303,0,1444,482916,80898416,249790464
0,4515.94,1.0002,0,0,0,697303,0,1444,482916,80898416,249790464
0,4517.02,1.2165,0,0,0,697303,0,1444,482916,80898416,249790464
0,4518.47,1.0768,0,0,0,697303,0,1444,482916,80898416,249790464
0,4519.65,1.525,0,0,0,697303,0,1444,482916,80898416,249790464
0,4520.62,1.1069,0,0,0,697303,0,1444,482916,80898416,249790464
0,4521.6,0.9718,0,0,0,697303,0,1444,482916,80898416,249790464
0,4522.74,0.9832,0,0,0,697303,0,1444,482916,80898416,249790464
0,4524.35,1.1397,0,0,0,697303,0,1444,482916,80898416,249790464
0,4525.41,1.6115,0,0,0,697303,0,1444,482916,80898416,249790464
0,4526.67,1.2104,0,0,0,697303,0,1444,482916,80898416,249790464
0,4527.93,1.1128,0,0,0,697303,0,1444,482916,80898416,249790464
0,4528.97,1.248,0,0,0,927413,0,1444,482916,80898416,249790464
0,4529.98,1.0435,0,0,0,927413,0,1444,482916,80898416,249790464
0,4530.99,1.0078,0,0,0,927413,0,1444,482916,80898416,249790464
0,4532.07,1.0137,0,0,0,927413,0,1444,482916,80898416,249790464
0,4533.14,1.0784,0,0,0,927413,0,1444,482916,80898416,249790464
0,4535.15,1.2187,0,0,0,927413,0,1444,482916,80898416,249790464
0,4537.84,1.863,0,0,0,927413,0,1444,482916,80898416,249790464
0,4539.24,2.6928,0,0,0,927413,0,1444,482916,80898416,249790464
0,4540.34,1.4023,0,0,0,927413,0,1444,482916,80898416,249790464
0,4541.34,1.0971,0,0,0,927413,0,1444,482916,80898416,249790464
0,4542.44,0.9974,0,0,0,927413,0,1444,482916,80898416,249790464
0,4543.5,1.1045,0,0,0,927413,0,1444,482916,80898416,249790464
0,4544.47,1.0593,0,0,0,927413,0,1444,482916,80898416,249790464
0,4545.55,0.9632,0,0,0,927413,0,1444,482916,80898416,249790464
0,4546.61,1.0809,0,0,0,927413,0,1444,482916,80898416,249790464
0,4547.96,1.0608,0,0,0,927413,0,1444,482916,80898416,249790464
0,4550.35,1.3468,0,0,0,927413,0,1444,482916,80898416,249790464
0,4551.68,2.3981,0,0,0,927413,0,1444,482916,80898416,249790464
0,4552.83,1.3334,0,0,0,927413,0,1444,482916,80898416,249790464
0,4553.86,1.14,0,0,0,927413,0,1444,482916,80898416,249790464
0,4554.89,1.0305,0,0,0,927413,0,1444,482916,80898416,249790464
0,4556,1.0305,0,0,0,927413,0,1444,482916,80898416,249790464
0,4557.09,1.1155,0,0,0,927413,0,1444,482916,80898416,249790464
0,4558.17,1.0904,0,0,0,927413,0,1444,482916,80898416,249790464
0,4559.18,1.0714,0,0,0,927413,0,1444,482916,80898416,249790464
0,4560.18,1.0169,0,0,0,927413,0,1444,482916,80898416,249790464
0,4561.8,0.9953,0,0,0,927413,0,1444,482916,80898416,249790464
0,4562.87,1.6169,0,0,0,927413,0,1444,482916,80898416,249790464
0,4564.12,1.0785,0,0,0,927413,0,1444,482916,80898416,249790464
0,4565.49,1.2487,0,0,0,927413,0,1444,482916,80898416,249790464
0,4566.66,1.3719,0,0,0,927413,0,1444,482916,80898416,249790464
0,4567.89,1.1706,0,0,0,927413,0,1444,482916,80898416,249790464
0,4568.94,1.2295,0,0,0,927413,0,1444,482916,80898416,249790464
0,4569.93,1.0494,0,0,0,927413,0,1444,482916,80898416,249790464
0,4570.9,0.9805,0,0,0,927413,0,1444,482916,80898416,249790464
0,4571.85,0.9745,0,0,0,927413,0,1444,482916,80898416,249790464
0,4573.42,0.9542,0,0,0,927413,0,1444,482916,80898416,249790464
0,4574.38,1.565,0,0,0,927413,0,1444,482916,80898416,249790464
0,4575.33,0.9655,0,0,0,927413,0,1444,482916,80898416,249790464
0,4576.53,0.961,0,0,0,927413,0,1444,482916,80898416,249790464
0,4577.81,1.1817,0,0,0,927413,0,1444,482916,80898416,249790464
0,4578.76,1.2826,0,0,0,927413,0,1444,482916,80898416,249790464
0,4579.75,0.947,0,0,0,927413,0,1444,482916,80898416,249790464
0,4581,0.9951,0,0,0,927413,0,1444,482916,80898416,249790464
0,4582.08,1.254,0,0,0,927413,0,1444,482916,80898416,249790464
0,4583.08,1.0758,0,0,0,927413,0,1444,482916,80898416,249790464
0,4584.68,0.9951,0,0,0,927413,0,1444,482916,80898416,249790464
0,4585.99,1.6073,0,0,0,927413,0,1444,482916,80898416,249790464
0,4587.12,1.307,0,0,0,927413,0,1444,482916,80898416,249790464
0,4588.19,1.1286,0,0,0,927413,0,1444,482916,80898416,249790464
0,4589.15,1.079,0,0,0,927413,0,1444,482916,80898416,249790464
0,4590.13,0.9534,0,0,0,927413,0,1444,482916,80898416,249790464
0,4591.11,0.9994,0,0,0,927413,0,1444,482916,80898416,249790464
0,4592.11,0.9597,0,0,0,927413,0,1444,482916,80898416,249790464
0,4593.08,0.996,0,0,0,927413,0,1444,482916,80898416,249790464
0,4594.02,0.9704,0,0,0,927413,0,1444,482916,80898416,249790464
0,4596.2,0.9393,0,0,0,927413,0,1444,482916,80898416,249790464
0,4597.75,2.221,0,0,0,927413,0,1444,482916,80898416,249790464
0,4599.35,1.5133,0,0,0,927413,0,1444,482916,80898416,249790464
0,4600.84,1.7571,0,0,0,927413,0,1444,482916,80898416,249790464
0,4602.45,1.3344,0,0,0,927413,0,1444,482916,80898416,249790464
0,4604.31,1.9288,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4606.25,1.6918,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4608.31,1.7973,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4610.34,2.0742,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4612.45,2.0298,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4615.91,2.0925,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4617.83,3.4664,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4619.27,1.9189,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4620.38,1.4286,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4621.5,1.1751,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4622.67,1.0538,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4624.16,1.1836,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4625.2,1.4794,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4626.8,1.0384,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4628.68,1.7709,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4630.48,1.7132,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4631.52,1.7996,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4632.61,1.0376,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4633.58,1.0853,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4634.59,0.9767,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4635.95,1.0067,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4637.08,1.3609,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4638.17,1.1276,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4639.18,1.1045,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4640.15,0.9954,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4641.76,0.9736,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4642.8,1.603,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4644.35,1.1789,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4645.68,1.4164,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4647.1,1.5135,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4648.21,1.2377,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4649.21,1.1077,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4650.23,1.0073,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4651.2,1.0276,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4652.21,0.9509,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4653.85,1.0149,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4654.81,1.6421,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4655.99,0.953,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4657.08,1.1876,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4658.77,1.0898,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4660.12,1.6925,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4661.45,1.3568,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4662.56,1.3177,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4663.99,1.1073,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4664.99,1.4394,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4666.9,0.9988,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4668.09,1.9083,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4669.12,1.1859,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4670.12,1.0366,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4671.12,0.9896,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4672.16,0.9997,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4673.25,1.0473,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4674.54,1.2472,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4675.72,1.132,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4676.84,1.1985,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4678.48,1.0991,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4679.44,1.6444,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4680.43,0.952,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4681.36,0.9893,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4682.69,0.9341,0,0,0,1233459,0,1444,482916,80898416,249790464
0,4683.7,1.3349,0,0,0,1233459,0,1444,482916,80898416,249790464
