#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,chunkId,meshingUs,vertexCount
4,1840699438,28954,304
4,1227133560,5364,2072
4,1227135855,8748,1224
4,66,6439,1532
4,1840700010,8394,1240
4,1840700230,7144,1000
4,613566474,8400,56
4,1840699498,7306,740
4,613565006,11154,40
4,810,4993,996
4,1227132970,7699,284
4,1840699402,5987,1372
4,613566777,4476,1984
4,98,5641,1000
4,323,4584,1696
4,1840697679,4467,608
4,1840700199,5548,1320
4,1840700162,4891,1292
4,2918,6261,848
4,1227132967,6846,2248
4,622,7813,44
4,2658,4957,1340
4,1840698119,3298,440
4,1227133486,7780,420
4,1840700284,3842,3276
4,2563,5657,1324
4,613565035,7170,828
4,1840697923,7972,32
4,1840700277,2357,976
4,814,5916,652
4,613564418,8405,676
4,1840699431,8499,372
4,2570,4772,496
4,1840699407,7206,636
4,1840700280,2761,1212
4,613565286,7806,48
4,2919,8316,1008
4,554,7750,1964
4,613567266,7362,436
4,613566799,9291,184
4,613566768,7006,924
4,1227132962,5802,1392
4,17,4580,3488
4,110,3727,772
4,48,4653,2428
4,613565262,5961,1416
4,16458,7321,760
4,1840699910,4283,720
4,2095,7356,2304
4,1227133799,7412,124
4,2923,7832,808
4,25,2097,288
4,1840698123,4840,808
4,1227133506,11896,320
4,1840700007,19598,812
4,1227133710,28685,408
5,613564706,34232,1044
5,613567047,29885,80
5,802,3135,592
5,1840697706,6536,1676
5,272,3278,980
5,330,3671,1056
5,1840700285,6119,2696
5,1840699462,5784,664
5,613567083,7999,364
5,1840697422,6676,1040
5,1840698159,4567,1104
5,2607,6508,1384
5,2146,6042,1380
5,46,5510,772
5,1840697391,7604,452
5,1227133455,7661,36
5,613566479,8454,24
5,1840699983,7268,1980
5,2155,4641,800
5,1840698115,4612,428
5,2378,5415,1960
5,2571,4486,688
5,613566535,7647,588
5,2658,9829,1340
5,1227133798,7633,72
5,322,5382,1668
5,2635,7773,116
5,2599,3738,980
5,2567,5416,1616
5,1840699494,5903,2044
5,2822,5258,1880
5,67,5805,1032
5,1227135783,6506,784
5,613565294,8245,652
5,613566827,8049,416
5,2854,6606,1344
5,1840699727,6096,536
5,613565287,7245,420
5,613566567,7169,100
5,1840697418,6790,888
5,2859,6047,760
5,1227133802,7580,24
5,6402,7581,124
5,1840697698,5336,676
5,613566826,9215,532
5,1840699754,7062,1148
5,613564718,7477,128
5,835,9087,164
5,1840698210,4867,728
5,1840700006,5730,576
5,613566780,4661,2056
5,2575,14485,704
5,1227133187,34813,408
5,1227133795,34285,32
6,53,2137,152
6,1840698219,37013,880
6,613566507,22833,132
6,1227133784,3494,960
6,839,7237,444
6,1840699758,7675,1228
6,1840697378,7596,588
6,16459,6855,580
6,1227133565,4923,1724
6,2371,6671,1200
6,613568550,14128,676
6,613566795,8272,172
6,1227133450,6544,3028
6,613570598,7566,216
6,1227149890,7295,1088
6,1840698215,5283,744
6,2594,4370,516
6,42,7353,1432
6,2627,5873,1144
6,1840697958,8471,2636
6,2410,6969,784
6,613567270,7241,432
6,613564487,7987,332
6,1840699466,5016,756
6,1227133557,3353,780
6,18,2108,236
6,613566767,7857,392
6,16898,6404,892
6,1227133479,7457,296
6,1227135234,8023,128
6,16971,7404,760
6,2411,6826,2124
6,1227133186,6985,796
6,1840697410,8055,948
6,1840699982,6457,1372
6,1840699747,8705,536
6,1227133443,6299,1136
6,111,3875,760
6,1840699471,5875,540
6,803,4188,1096
6,613564710,6864,1132
6,2414,7041,232
6,613566542,7856,252
6,1840697359,6609,996
6,613566749,5579,1860
6,613566823,6957,1100
6,613566818,7628,136
6,2059,5147,772
6,1227133553,4038,932
6,16963,30045,792
6,613567083,32857,364
6,102,31087,960
7,613566836,2247,536
7,1840697931,29933,84
7,326,5481,672
7,363,3685,1736
7,6406,9033,360
7,1840697346,8962,1176
7,770,3458,924
7,613566781,3585,2772
7,1840700231,7026,1432
7,1840699759,8039,1008
7,834,6945,1692
7,613566570,6847,540
7,1840697903,5981,1244
7,613566744,4184,1264
7,871,7050,2212
7,2862,5472,568
7,613566467,8611,328
7,2926,6068,692
7,2858,5465,1184
7,1227133465,2565,1196
7,1840700003,6028,784
7,1227133003,7575,1440
7,611,8028,40
7,782,4204,824
7,2663,7211,1712
7,273,2159,476
7,1840697870,7808,396
7,1227133529,6784,1468
7,1227135778,8017,292
7,4354,7524,136
7,6438,7623,404
7,2118,7035,724
7,2058,7918,288
7,1840700198,6397,1224
7,335,2850,632
7,515,6977,1608
7,847,7698,28
7,546,4749,1684
7,1840697354,6531,788
7,1840697615,5735,732
7,613566543,7886,56
7,1840699499,20795,628
7,1840699463,27377,712
7,613567054,33038,808
8,1840697643,31783,652
8,1840700028,2006,136
8,2083,9550,892
8,2919,6479,1008
8,613567043,7343,564
8,1840700029,4540,1440
8,1840697895,8203,1632
8,1840697674,5010,828
8,277,2662,876
8,1840700202,4595,684
8,1840699919,6264,924
8,7,9571,208
8,2406,7339,68
8,1840697678,4094,1412
8,74,6188,644
8,613566524,3079,488
8,1227133528,5335,2248
8,2915,7289,872
8,2115,5280,928
8,1840697351,6788,304
8,1227133556,4065,1088
8,522,8461,480
8,613567311,8540,272
8,526,8830,836
8,613566831,7454,932
8,16899,6566,1032
8,1227135783,7587,784
8,1840699426,7388,472
8,1840697423,6163,1508
8,1227135847,7047,1336
8,2150,6643,2452
8,1840699950,5213,1044
8,615,8551,36
8,1227135787,8676,580
8,78,4922,1396
8,1227133533,6888,812
8,1840699399,7532,1496
8,613566777,4621,1844
8,514,7750,1800
8,1840697610,7813,1904
8,1840700194,5477,1096
8,1227133475,7196,232
8,4358,9075,156
8,806,5832,1332
8,1227133528,12422,2248
8,1840700226,12311,884
8,16,24869,2636
8,107,28634,936
8,1227135562,23668,124
9,1227149891,16251,968
9,2051,7142,876
9,3681400511,4214,40
9,1227133777,3345,420
9,613564419,7516,1524
9,270,6765,400
9,1227132963,6928,996
9,1840698126,4238,420
9,1227133501,3057,880
9,613566833,2878,568
9,1840697894,3957,484
9,2091,6416,2564
9,294,7479,520
9,1840698214,4774,820
9,878,8295,500
9,613564490,7898,292
9,2914,8012,912
9,354,6123,1156
9,1840700002,5585,448
9,1840700011,7771,52
9,2891,7334,556
9,1840700248,2112,436
9,1840697710,5260,1176
9,613566516,4835,1996
9,16962,5897,1892
9,1840698211,5687,1692
9,1840700015,7275,12
9,1840699911,4926,1940
9,613565263,6325,792
9,613567271,7545,68
9,1840699398,7692,484
9,276,4131,1520
9,613565007,8411,328
9,298,6764,1120
9,1227133806,8465,164
9,1840699502,4974,1624
9,1227133487,7908,24
9,613566517,3394,1232
9,1840697455,4127,568
9,1227133482,7889,388
9,1227133497,2785,892
9,613566772,7387,1428
9,2926,6839,692
9,2119,4484,616
9,1227149834,6896,716
9,613565290,7418,1988
9,39,7358,780
9,2063,5117,1140
9,1227133443,5953,1136
9,1840699907,5399,952
9,1840700253,4416,2456
9,613566819,7830,236
9,2626,5150,408
9,1840700207,6836,1984
9,1227133703,8293,136
9,1840700266,7729,288
9,618,7976,280
9,613564423,7640,552
9,1840699947,5607,772
9,1840697670,4883,768
9,2383,5962,2084
9,1227149826,7090,728
9,613565291,6841,1424
9,2563,4966,1324
9,2402,6967,88
9,2094,10769,636
9,1840697635,9333,664
9,2055,28895,1080
9,1227133730,24001,104
10,1840697415,32017,1412
10,1840697703,4967,480
10,1227132942,29772,208
10,1840697675,4416,1044
10,263,8126,284
10,613567267,7651,88
10,2050,7719,428
10,2855,5833,780
10,613566538,7094,56
10,295,7425,440
10,1840698158,5365,1252
10,1840700281,5305,2008
10,2315,8909,344
10,866,7530,1176
10,2826,4491,584
10,10,8076,568
10,613568774,7484,732
10,613568546,7461,1456
10,1840697666,5893,1064
10,613570822,8048,460
10,613567307,7638,336
10,291,7990,444
10,1840700238,7736,1132
10,1840700258,7416,732
10,1227133565,5730,1724
10,1840699722,6046,1444
10,613565250,7981,36
10,1227133788,3508,1228
10,1227135782,7814,524
10,103,5940,1156
10,79,4378,1260
10,1227133468,3033,1284
10,1840700227,6378,796
10,1840699723,5684,1244
10,47,6318,876
10,1227133552,3878,1076
10,1227133817,3510,716
10,613566517,3859,1200
10,20,5589,1900
10,1840700025,3867,1392
10,1227135779,8758,856
10,304,3749,1580
10,550,4130,1264
10,2666,7509,1020
10,1840697386,7455,548
10,1227133781,3684,760
10,613566741,10074,1900
10,2630,5300,668
10,783,5413,660
10,1840697638,7398,1372
10,1840697611,6511,1180
10,2606,4194,1488
10,16386,8783,308
10,15,6992,556
10,1840699906,5199,760
10,613570818,8066,620
10,24,2812,1636
10,1840700263,7649,1524
10,1227133532,5989,1468
10,1227133776,2952,604
10,1227149827,6904,1404
10,1227133789,3992,984
10,2895,7767,464
10,613566562,8272,256
10,1227133795,7542,32
10,1840698182,6344,1800
10,2054,8253,164
10,613566769,7430,1148
10,613564482,22941,1372
10,2374,28855,456
10,366,26655,1136
10,2823,26456,1032
11,1227133816,3824,1852
11,4294967224,4101,4
11,613566822,7835,1760
11,1840697379,7719,768
11,1227133702,7556,148
11,613564483,8051,828
11,304,3472,1580
11,838,6370,720
11,2126,4585,1124
11,613566830,7005,1632
11,1227133560,5059,2072
11,2598,3670,812
11,1840698155,4663,768
11,1840700248,2346,436
11,1840699435,6543,1516
11,1227133785,4287,1528
11,1840697711,5353,1072
11,613567238,7800,236
11,613566513,3719,544
11,613566580,3351,1124
11,2062,6355,1284
11,613566534,7767,588
11,613567055,7229,1004
11,43,6718,864
11,1227133451,8328,388
11,367,4588,1300
11,75,5975,1404
11,1840697667,4417,1376
11,327,4837,1312
11,613566512,3896,864
11,1840697447,6145,1220
11,1840697414,7244,860
11,586,8790,244
11,613566740,6288,2364
11,16450,8096,220
11,1227133442,6666,1240
11,613567087,8025,268
11,1840697902,5460,1476
11,267,6101,388
11,333,7822,16
11,2827,5059,856
11,359,6300,2348
11,6434,9277,452
11,1227133780,4796,1380
11,1840697922,7540,112
11,2882,6395,804
11,613567311,7614,272
11,2894,6601,564
11,1840697387,5947,476
11,2659,6326,628
11,613568802,7120,764
11,515,6988,1608
11,2634,7522,1528
11,1840700234,7612,1012
11,1227135842,7903,36
11,2566,5128,1208
11,613566745,30765,1844
11,362,29200,2280
11,1840699951,28579,1728
12,259,28013,1204
12,613566832,3506,1908
12,807,4480,1200
12,613566840,2603,1268
12,1227133807,9026,140
12,38,8088,12
12,2159,4092,556
12,1227133520,2581,884
12,1840697955,7828,20
12,1840699946,5024,1564
12,1227135850,7681,724
12,2122,3954,756
12,1840699714,8087,2136
12,613567051,7742,1100
12,1840700014,7539,1112
12,1227133721,5501,592
12,1840699979,6237,1228
12,1227133809,3387,1056
12,2639,7975,256
12,2114,4925,708
12,1227132974,7637,172
12,1840700166,4542,1128
12,613566840,2506,1268
12,613565039,7154,1304
12,519,6462,1508
12,613566571,8040,92
12,1227133533,7190,812
12,1227133731,7904,164
12,579,8300,24
12,1227132934,6639,1040
12,1227133464,2329,496
12,1840700170,4418,588
12,1227133496,2333,472
12,1227133450,7498,2924
12,1227132931,8000,176
12,1840699726,7295,812
12,1840698179,7355,464
12,1840700167,4454,732
12,99,4662,1136
12,2631,5923,1432
12,613568770,7186,1272
12,2603,5074,808
12,613566800,4244,1128
12,866,6123,1176
12,1840700249,4086,1324
12,613565258,9256,992
12,1840699978,7819,672
12,2123,18552,1132
12,1227133525,19204,1064
13,613565034,28999,136
13,1840697699,5240,760
13,555,23112,1228
13,1227133821,2672,740
13,613566484,3104,1400
13,308,2309,732
13,1227133461,2685,1360
13,558,7518,1728
13,519,6408,1508
13,613564486,7274,644
13,1840698122,4593,432
13,1227133500,2211,360
13,591,7744,216
13,1840697891,5527,3056
13,613566525,3179,776
13,2082,7674,40
13,613566805,3190,772
13,1840697898,6531,3512
13,1840697634,7465,872
13,2574,5221,856
13,1840697959,8101,568
13,1840699394,8130,456
13,2375,6488,1368
13,613564431,8422,488
13,613564431,7989,488
13,2883,7638,1124
13,21,3071,1456
13,2638,6808,1292
13,1840697607,7715,836
13,1840697383,7835,948
13,613566574,7839,140
13,1840697355,6667,656
13,2863,5769,1260
13,2114,4961,708
13,1840700221,2198,152
13,1840700163,4059,620
13,613565259,21538,1472
13,615,20597,36
13,613566801,16802,812
13,1840697927,25981,28
13,1840699997,8765,1364
13,1227133524,9619,596
14,1227133461,2692,1360
14,613566845,2093,208
14,613566841,2175,196
14,613565291,6328,1424
14,613566768,6903,924
14,1840699459,5273,1148
14,309,2078,24
14,2370,7451,2280
14,1840700171,5575,1308
14,1840698151,4524,444
14,613566748,5098,1268
14,613566492,3606,932
14,1227133720,2281,116
14,613566812,2734,744
14,2314,8279,92
14,1227133500,2253,348
14,2347,8051,76
14,2371,6307,1200
14,2667,7876,168
14,1227133489,3041,1804
14,613566485,3594,760
14,613566576,2202,384
14,1840699470,4951,556
14,70,5563,692
14,1227135791,7709,668
14,1840699915,5862,1860
14,1840699434,7676,1124
14,526,8140,836
14,613567043,7388,564
14,1840699975,6654,1160
14,613566520,3506,976
14,2403,7228,1308
14,1840697866,7863,120
14,613564426,7716,1164
14,613566736,16954,1268
14,613566581,20537,1004
14,613566773,21605,2232
15,1840697443,27770,1076
15,70,10442,692
15,613566794,11811,8
15,1227133813,2751,568
15,1840699719,7872,724
15,1227133808,3702,976
15,1227133489,2966,1768
15,1840699996,1997,24
15,1840699996,2022,24
15,613566804,4242,1700
15,613566470,7966,84
15,2351,7630,136
15,1840699726,6569,812
15,1227135790,7348,1252
15,1227133820,2576,496
15,1227133493,2459,608
15,1227133725,2993,560
15,47,6049,876
15,1227149898,5746,740
15,613566516,4561,1924
15,1227133469,3314,640
15,1840700024,2352,448
15,1840699491,4520,708
15,1840697647,5974,472
15,613566737,4901,2000
15,613565031,8164,580
15,16970,6322,544
15,1840699997,2708,1364
15,1227133808,3891,976
15,1840698223,6534,964
15,1227133564,4047,1944
15,613564486,7574,644
15,811,5951,588
15,1840698146,4192,928
15,846,7823,368
15,614,8675,1400
15,35,7393,1112
15,18,2029,236
15,613566841,10360,196
15,1840700175,17249,1292
15,258,27922,12
16,1840697926,26227,120
16,1227133479,15379,192
16,1227135554,20489,104
16,613566577,2377,720
16,613566813,2328,520
16,1840700203,6052,2496
16,3067833487,3917,8
16,613566493,3384,908
16,870,5580,1176
16,1227133707,8020,8
16,1227133753,3082,1140
16,587,7317,40
16,305,2358,772
16,2126,4533,1124
16,2127,4341,604
16,1227133724,2297,132
16,1840697611,6684,1180
16,4130,7571,136
16,586,7732,244
16,1840700024,2287,448
16,2890,7624,800
16,1227133735,8006,140
16,1227133553,4409,932
16,2595,5007,768
16,2639,7791,256
16,775,4440,944
16,2831,5389,864
16,613566776,5225,956
16,613566511,8161,12
16,613566521,2880,1264
16,613566808,2814,532
16,1227135567,7718,32
16,2154,12145,1056
16,302,15479,572
16,4134,14786,52
16,1840700252,7555,1020
16,1227133007,24945,352
16,2158,16043,848
17,1840697642,7162,876
17,613566481,2423,700
17,2407,20254,128
17,3067833571,4005,112
17,613566480,2082,188
17,613566588,2960,1044
17,1227133812,3043,968
17,613566809,2405,740
17,1227133713,2516,600
17,2064,2620,1088
17,613567284,2605,1236
17,2065,2246,476
17,1227133460,2648,676
17,1227133724,1900,132
17,613566548,2858,1460
17,1840697347,5272,648
17,1227135577,1543,444
17,613565250,7139,36
17,1840698183,5085,1356
18,613567280,2208,560
18,1227135576,2292,436
18,1227133488,3082,952
18,613566488,2737,1212
19,1227133752,2239,412
19,613566584,2143,312
19,1227135569,2465,32
19,613566489,3739,1428
19,1227133492,3066,812
20,613566549,1760,288
20,613567252,2284,1564
20,1227135569,2565,1308
20,1227133492,3348,812
20,1227133717,1516,464
20,613566589,2040,1080
20,1227133757,2086,524
21,613564725,2161,472
21,529,2073,296
21,613567248,2783,1552
21,3067833566,4007,72
21,613566544,2973,1240
21,1227135581,3680,1228
21,1227133712,3508,1524
21,1227133017,2103,52
21,2069,1579,168
21,2068,2202,1676
21,1227133021,1485,868
21,1227135568,3066,2812
21,613567285,2890,1680
22,613564725,2117,676
22,1227133049,3208,1120
22,1227135580,3622,1088
22,613566556,2419,1048
22,1227133745,2293,644
22,613564732,3497,1148
22,1227133756,1800,1440
22,613566585,3100,1184
22,613567281,2479,1640
23,613564733,2160,1032
23,613567028,2732,2164
23,1227135573,2789,2112
23,613566545,1817,304
23,1227135513,3722,656
23,1227133716,2258,1132
23,613567253,2277,1916
24,3681400759,1948,24
24,1227133053,2758,880
24,613567024,2601,4
24,536,2983,2176
25,1227135512,3422,852
25,1227133744,2479,304
25,3067834032,4016,112
25,613564788,3976,1500
25,613567249,4360,1608
25,613566552,2902,724
25,1227133273,4287,1136
25,1227135572,9458,1772
25,613566557,11588,1044
25,1227133749,24787,912
26,1227133016,2888,1248
26,3067831799,3695,104
26,1227133020,3399,2372
26,1227135609,4829,1688
26,613566552,2831,724
26,540,2454,940
26,1227133744,3091,1200
26,1840699772,2523,616
26,613567024,4028,1280
26,2096,3624,1512
26,613564721,3648,1192
26,613567292,4241,1900
26,613564720,1814,2228
26,2097,2375,628
26,1840698233,2281,452
27,1840698232,1519,48
27,3681400285,2363,4
27,1227133048,3123,2184
27,613567288,3806,1780
27,1840699768,2119,48
27,1227135517,4053,860
27,1227135608,3111,1040
27,568,1662,136
27,613564728,3651,1108
27,613564789,2926,648
28,1227133277,2357,948
28,1227133052,2457,600
28,613567029,3234,1492
28,613564729,4398,700
28,613567260,3208,1544
28,1227135601,3796,3028
29,1227133272,2550,1064
29,613566996,2699,848
29,1227135505,2745,1692
29,1227135600,4110,2172
29,1227133748,2239,1440
29,613566553,2291,1196
29,613564784,3072,844
30,1227133272,3081,1064
30,1227133305,3989,876
30,1227135516,4219,1292
30,613567256,3616,952
30,613567025,3159,1132
30,613564796,2537,1012
30,613564692,3849,1636
31,3067834002,3489,72
31,541,3323,2124
31,613567293,4332,1180
31,537,4888,1404
31,2101,3024,2568
31,1840699765,5120,2400
31,2100,5219,4912
31,1227133013,4950,2764
31,613564693,3389,928
31,1227133009,3067,1340
31,1840698205,4120,2176
31,1227135613,5462,2504
32,569,1999,692
32,1227133276,2572,876
32,2454269151,3544,84
32,613567289,5392,1664
32,613567036,4527,1092
32,1227133041,5432,1912
32,1227135612,6416,1092
32,613564785,4077,1272
32,2108,1217,356
32,1840698204,3083,2136
32,1227135545,3403,1628
32,1840699761,1898,1884
32,613564700,4034,1396
33,1840698197,1358,312
33,613566992,2248,1172
33,613564701,3848,1604
33,613566997,2811,872
33,1227133045,2479,1336
33,613567261,4645,1396
33,2109,1211,20
33,1227135504,2785,1348
33,613564797,3965,1384
34,1840699733,1884,1060
34,1227133309,2430,1064
34,1227135509,2883,1356
34,1227135605,4976,828
35,1840699729,2206,84
35,1227133304,3905,992
35,1227135604,5513,1608
35,613567257,5458,2512
35,1227135544,4025,696
35,1227133265,2992,612
35,613567032,2582,848
35,613564756,4016,1032
35,613564792,3167,1000
36,2321,3667,3036
36,1840698201,4601,1896
36,2320,5627,2136
36,613564688,5405,836
36,613566993,3920,708
36,592,3110,664
36,1227133012,4494,920
36,613564689,5599,1524
36,1227133008,3808,2220
37,613567037,4359,2608
37,1227135508,5206,1416
37,1227133040,6366,2328
37,613567348,8513,1328
37,1840698200,4310,1456
37,1227133269,3551,768
37,613564696,6761,1532
37,1227135065,4637,836
37,1840699764,5475,2996
37,596,4214,1024
37,1227135833,8205,1884
37,1227135832,6279,1204
37,613564757,4862,1256
37,1227135549,8525,900
37,2328,7011,1524
37,624,8191,1396
37,1840699760,8004,3180
37,613565236,18853,1128
38,613564793,26351,1104
38,613567344,27927,2624
38,1227133308,4326,260
38,613567004,4237,812
38,1227133010,1594,72
38,1227135537,4743,1420
38,1227133040,5799,2416
38,628,1122,96
39,1840698193,1367,760
39,2329,2299,924
39,1227135825,4900,1176
39,1840699732,3806,1228
39,1227133044,5330,2436
39,613567316,6570,1108
39,613564697,4849,1556
40,613567033,3682,1052
40,848,2139,16
40,1227133264,4090,1616
40,4294966736,3460,20
40,613564764,4832,744
40,1227135548,4827,684
40,2384,1938,40
40,613564752,5288,908
40,613567312,5829,2688
40,1227133297,3369,392
41,1227135824,5706,2644
41,1227135069,4688,924
41,613567000,3997,1232
41,1227135536,5206,1180
41,2384,2074,40
41,1840699728,2593,1940
41,613565237,2167,800
41,1227135064,3495,596
41,613565232,2777,1324
42,1227133268,3699,808
42,2454267860,4198,8
42,613564753,4089,660
42,613567092,4831,2260
42,3681402777,2147,4
42,593,3497,1356
42,2324,6465,1968
42,1227135769,3497,1724
42,613567005,2963,1928
43,613564469,5512,2308
43,2325,5142,1336
43,1227132957,6178,1640
43,2324,6431,1776
43,613564765,4369,988
43,1840697981,5532,1552
43,2332,4787,1748
43,597,3507,868
43,1227135541,5119,1740
43,1227132953,7266,1976
43,1840699709,7232,2780
43,1227135836,4453,1928
43,1227133301,3652,452
43,1227132985,11887,816
43,1840699705,12525,4024
43,1840697980,19318,2396
43,613567349,16566,1504
43,613564468,26779,1564
43,625,17000,992
44,1227135837,8259,3456
44,1227132955,2094,52
44,4294966703,2440,8
44,3067834343,3563,84
44,613564476,4336,1744
44,613567345,4029,1416
45,629,2902,1144
45,1840697973,3140,2492
45,1840699707,2179,160
45,1840699677,4915,2232
45,1840699711,2224,172
45,1227132989,7028,1724
45,613564760,5061,1036
45,613567317,4915,884
45,2333,3777,1864
45,1227133296,4099,568
45,613564477,5525,2540
45,1227135829,3076,1244
45,1227135768,4806,748
45,613567088,4140,1044
46,3681400290,3357,64
46,613565233,4375,1204
46,1227135068,4649,1024
46,1227135097,4836,984
46,849,3102,1308
46,613565244,3697,916
46,613565204,3694,540
46,613567313,3307,1752
47,2388,1599,1260
47,1840699673,2924,2484
47,613567001,4761,1032
47,1227133209,4848,1468
47,1840697972,2086,72
47,613564532,4432,1820
47,1227135828,3236,2240
47,1227135057,3285,1056
47,1227135540,3984,976
48,2454269363,1824,4
48,853,2253,388
48,1227133300,3947,1200
48,613564761,4675,656
48,1227135761,3220,1408
48,613567060,4472,1972
48,2389,2138,40
48,3681400294,3376,88
49,1227135865,3833,2704
49,1840699453,2538,1432
49,1227132956,3709,2864
49,1227133213,5484,1284
49,613564533,3930,856
49,613567356,3896,1324
49,1227132952,4430,1740
49,613567093,4764,832
49,600,2643,1048
49,2353,5334,1500
49,2352,5679,2760
49,1227135773,3947,1664
49,604,1495,376
49,613564464,4178,2152
49,1840699708,6888,4756
49,613564465,6341,2128
49,1840697977,7104,1304
50,3681402859,2720,12
50,1227132984,2759,700
50,1840697976,3803,792
50,1227135864,2910,1736
50,632,2677,1328
50,1840699704,6868,2024
50,2360,3271,1620
50,1227135096,3085,964
50,613564472,2089,1408
50,613567352,4173,1816
50,613565240,4017,1000
51,1840699710,1088,40
51,1227132988,2265,2344
51,1840697969,2671,1508
51,613565245,3660,1824
51,613564473,2911,2272
51,1227135061,4151,2060
51,1227135101,3602,660
51,613565205,3297,960
52,636,2790,1428
